x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4,sep,x Desb 5,y Desb 5,z Desb 5,i Desb 5
1,-11,28,16,,-23,44,32,0,,0,-3,19,0
1,-11,29,17,,-26,33,48,0,,-14,-17,27,64
1,-11,28,17,,-7,34,57,0,,-5,-10,29,116
1,-11,28,17,,-14,64,32,0,,-14,-8,16,177
1,-11,29,16,,,,,,,-9,-14,37,254
1,-10,28,17,,,,,,,-13,2,5,320
1,-11,28,17,,0,12,80,0,,-14,-36,49,361
1,-11,29,17,,8,23,68,0,,-11,22,7,374
1,-11,27,17,,-2,37,49,63,,-15,-27,36,376
1,-10,29,17,,22,4,80,106,,-13,17,24,366
1,-11,29,17,,19,30,48,160,,-14,,,
1,-12,28,17,,23,-11,89,232,,-10,15,356,
,,,,,40,12,59,306,,-15,49,-13,276
2,-11,28,17,,37,-23,92,351,,-13,-43,60,196
1,-11,28,17,,51,2,73,367,,-15,45,-2,115
1,-11,28,16,,39,-27,76,374,,-12,-38,45,37
1,-11,28,17,,56,-7,72,373,,-14,30,16,0
1,-10,27,17,,37,-26,58,367,,-12,46,-24,0
1,-11,28,16,,49,-27,80,329,,-6,-52,77,0
1,-11,29,16,,33,-16,33,248,,-9,57,-19,0
1,-11,28,17,,35,-43,78,182,,0,-60,71,0
1,-10,28,16,,21,-12,16,96,,-5,-14,60,0
1,-11,28,16,,9,-70,69,31,,-4,25,-11,0
1,-11,28,16,,23,-13,22,0,,5,-45,73,0
1,-11,29,16,,10,-71,46,0,,-3,37,17,0
1,-11,28,16,,17,-30,32,0,,1,-26,31,0
1,-10,29,17,,18,-3,-8,0,,7,-64,79,0
1,-11,28,16,,14,-117,68,0,,0,55,-17,0
1,-11,28,16,,17,-4,-10,0,,8,-61,70,0
1,-11,28,17,,17,-44,2,0,,8,-29,64,0
1,-11,28,17,,19,-104,59,0,,7,25,-4,0
1,-11,28,16,,18,-10,-15,0,,11,-46,54,0
1,-10,28,16,,20,-110,60,0,,3,15,22,18
1,-10,28,16,,12,5,-22,0,,15,-33,33,93
1,-10,28,16,,7,-41,7,0,,19,-56,73,135
1,-11,27,16,,10,-58,30,0,,8,26,-1,195
1,-11,29,17,,5,8,-27,0,,22,-53,66,276
1,-10,29,17,,1,,,,,6,18,3,332
1,-12,28,17,,0,-73,46,0,,22,-55,57,364
1,-11,28,17,,4,-7,-17,2,,11,15,12,377
1,-11,29,16,,3,-5,-30,74,,19,-48,49,380
1,-11,28,17,,15,-68,43,124,,11,10,15,373
1,-11,,,,6,10,-30,183,,5,0,,
,28,17,,,19,-55,53,257,,3,367,,
1,-10,28,17,,3,22,-25,325,,24,-44,57,315
1,-10,28,17,,0,-49,38,361,,7,9,3,249
1,-11,29,17,,-5,-11,16,374,,8,-39,35,185
1,-10,29,16,,-29,1,-18,376,,18,-5,27,110
1,-11,28,17,,-23,-15,19,370,,3,-34,26,37
1,-12,28,17,,-45,16,-37,354,,22,-17,33,0
1,-10,28,17,,-44,23,-30,277,,12,12,3,0
1,-11,28,17,,-52,-24,-16,181,,2,-13,11,0
1,-11,28,17,,-37,19,-21,104,,2,-13,11,0
1,-11,27,16,,-48,-4,-16,17,,5,-54,48,0
1,-11,27,17,,-29,8,-6,0,,15,-39,44,0
1,-11,28,16,,-47,22,-15,0,,15,7,9,0
1,-10,27,16,,-32,-15,18,0,,-2,-45,42,0
1,-11,29,16,,-30,51,-5,0,,9,-43,48,0
1,-11,28,16,,-34,3,26,0,,2,11,1,0
1,-11,28,17,,-31,48,7,0,,-6,-31,31,0
1,-11,28,17,,-32,63,-9,0,,7,-8,23,0
1,-10,28,16,,-25,-3,54,0,,1,16,0,0
1,-11,27,16,,-31,69,4,0,,-4,-42,52,0
1,-11,28,16,,-39,42,27,0,,-1,16,0,0
1,-11,28,16,,-21,21,50,0,,-9,-6,16,0
1,-10,28,16,,-30,54,28,0,,-2,-21,36,0
1,-11,27,16,,-19,13,64,0,,-5,14,3,24
1,-11,28,17,,-10,53,40,0,,-12,-35,46,96
1,-11,28,17,,-,,,,,-6,11,7,136
1,-10,28,17,,9,27,69,0,,-13,-28,40,213
1,-11,28,17,,5,11,82,0,,-9,7,14,281
1,-11,28,17,,-3,52,38,54,,-12,18,-6,349
1,-11,28,16,,16,-3,88,102,,-13,-36,57,367
1,-10,28,16,,22,18,63,153,,-12,28,-8,375
1,-11,29,16,,17,8,69,216,,-13,-36,57,370
1,-11,,,,40,-2,80,290,,-13,14,-3,
,28,17,,,34,-4,69,346,,366,,,
1,-10,28,17,,52,-16,94,366,,-14,-27,60,327
1,-11,28,17,,41,-5,59,374,,-13,37,-16,232
1,-11,28,17,,55,-30,96,373,,-12,-39,72,159
1,-10,28,17,,41,-1,38,369,,-14,47,-22,63
1,-11,28,16,,38,-47,79,339,,-10,-46,71,0
1,-11,29,17,,49,1,52,274,,-13,49,-21,0
1,-10,28,17,,31,-44,60,198,,-7,-50,68,0
1,-11,28,17,,33,-11,51,127,,-8,-9,57,0
0,-10,28,16,,10,-44,39,46,,-8,20,-8,0
1,-11,28,16,,24,-34,53,0,,-3,-49,55,0
1,-11,27,16,,12,-41,22,0,,-8,39,11,0
1,-12,28,16,,13,-97,73,0,,-3,-35,34,0
1,-11,29,16,,18,1,1,0,,-1,15,39,0
1,-10,28,16,,10,-28,0,0,,-5,58,-14,0
1,-10,28,16,,16,-101,63,0,,6,-62,69,0
1,-10,28,16,,20,-18,-9,0,,4,-24,61,0
1,-11,28,17,,17,-117,62,0,,2,27,-11,0
1,-10,28,16,,19,-57,30,0,,10,-48,78,0
1,-11,28,16,,15,-49,8,0,,1,25,22,0
1,-10,29,17,,14,-81,43,0,,9,-27,33,0
1,-11,28,16,,8,-10,-18,0,,14,-60,79,0
1,-11,28,16,,9,-76,34,0,,4,37,-11,65
1,-11,28,16,,5,-21,1,0,,19,-60,70,117
1,-11,28,16,,6,7,-2,,,6,27,7,163
1,-10,27,17,,7,0,,,,12,3,4,221
1,-11,28,17,,16,-81,55,0,,19,-40,65,303
1,-11,29,16,,6,-34,12,33,,11,7,-1,355
1,-11,28,17,,2,-34,-5,102,,24,-47,66,373
2,-10,27,17,,8,-44,23,145,,6,13,1,380
1,-11,28,17,,3,-13,-10,217,,15,-35,33,379
1,-11,28,17,,18,-34,39,292,,17,-6,34,373
1,-11,,,,0,10,-21,350,,8,-30,24,354
,29,17,,,1,-39,40,366,,20,-14,39,276
1,-11,28,16,,-21,27,-35,377,,5,,,
1,-11,28,17,,-18,-37,31,372,,-21,19,201,
1,-10,29,16,,-37,34,-42,364,,22,-24,42,125
1,-11,27,17,,-39,-43,11,309,,2,-14,15,49
1,-11,28,17,,-46,37,-49,221,,9,-55,48,0
1,-11,29,17,,-40,-38,2,149,,16,7,12,0
1,-11,28,17,,-36,40,-37,65,,3,-7,8,0
1,-11,28,17,,-39,-25,1,0,,19,-43,49,0
1,-11,28,16,,-31,32,-20,0,,5,1,5,0
1,-11,28,16,,-41,-1,1,0,,0,-43,35,0
1,-11,28,16,,-23,-14,23,0,,11,-51,50,0
1,-11,28,16,,-33,58,-13,0,,7,9,2,0
1,-11,29,16,,-27,-8,38,0,,-3,-31,28,0
2,-11,28,16,,-32,64,-8,0,,15,-13,29,0
1,-10,28,16,,-38,41,5,0,,-6,-14,19,0
1,-11,28,16,,-22,11,47,0,,-3,-48,49,0
1,-10,27,17,,-37,62,11,0,,5,15,1,0
1,-11,28,16,,-36,17,45,0,,-5,0,9,0
1,-11,29,16,,-23,43,33,0,,1,-31,48,0
1,-10,27,16,,-28,32,47,0,,2,13,9,0
1,-11,27,16,,-6,33,58,0,,-13,-33,39,0
1,-11,27,16,,-14,67,30,0,,-5,-38,48,0
2,-11,28,16,,-2,9,82,0,,-8,16,-3,64
1,-11,28,17,,7,20,70,12,,-11,-43,55,118
1,-11,29,17,,-3,,,,,-8,23,-5,177
1,-11,28,17,,40,45,81,,,-14,-41,55,259
1,-12,28,17,,23,1,83,116,,-8,24,-6,328
1,-11,29,17,,20,36,48,178,,-15,-39,52,364
1,-11,28,17,,21,-12,91,255,,-9,25,1,374
1,-11,28,16,,38,11,60,320,,-15,-28,43,374
1,-11,28,16,,36,-22,87,356,,-15,21,15,366
0,-11,28,17,,52,0,76,372,,-,,,
1,-11,28,17,,38,-22,78,374,,14,-18,27,355
1,-11,29,17,,56,-11,76,369,,-15,9,32,286
,,,,,38,-24,52,360,,-11,2,13,207
1,-10,29,17,,50,-28,82,305,,-16,-6,47,136
0,-11,28,17,,35,-13,33,225,,-12,15,-1,48
1,-11,28,16,,33,-44,80,158,,-11,-41,58,0
1,-11,27,16,,22,-8,15,75,,-14,38,0,0
1,-11,28,17,,12,-67,66,1,,-7,-34,50,0
1,-11,28,17,,24,-19,26,0,,-13,32,16,0
1,-11,29,17,,10,-69,49,0,,-9,37,-16,0
1,-10,28,17,,13,-27,28,0,,0,-47,71,0
1,-11,28,16,,20,-5,-10,0,,-5,50,-14,0
1,-11,28,16,,14,-113,69,0,,-3,-7,13,0
1,-11,28,16,,22,-10,-7,0,,1,-12,56,0
0,-10,28,16,,16,-16,-10,0,,-7,52,-2,0
1,-11,28,16,,16,-16,-10,0,,3,-49,53,0
1,-10,28,17,,12,-80,27,0,,0,29,17,0
1,-10,28,17,,15,-105,53,0,,1,44,-18,0
0,-11,28,16,,9,2,-23,0,,10,-59,80,0
1,-11,28,17,,8,-42,5,0,,3,0,42,0
1,-12,28,16,,10,-62,35,0,,8,-2,11,0
1,-11,28,16,,5,-10,-12,0,,13,-59,72,0
1,-11,28,17,,9,-72,44,0,,3,33,2,42
1,-10,29,16,,4,-3,-18,39,,11,13,-3,103
1,-11,28,16,,,,,,,15,-45,74,151
1,-11,27,17,,,,,,,10,20,-6,220
0,-11,29,16,,6,-62,24,105,,22,-53,72,302
1,-11,28,17,,14,-75,47,150,,9,20,-3,354
1,-10,29,16,,8,13,-32,223,,23,-55,67,373
1,-11,28,16,,19,-55,52,296,,8,19,1,379
1,-11,28,17,,4,25,-28,354,,12,-16,15,378
1,-11,28,16,,1,-52,43,368,,21,-24,51,37
1,-10,28,17,,-15,33,-32,378,,2,,,
2,-11,27,16,,-24,-38,23,373,,6,-10,9,354
1,-10,28,17,,-35,31,-29,365,,22,-33,53,278
,,,,,-47,-37,-4,306,,5,-3,6,209
1,-11,27,17,,-47,22,-28,218,,24,-41,54,139
1,-11,28,17,,-33,-33,10,138,,3,2,7,76
1,-11,29,16,,-38,40,-45,54,,5,-44,35,8
2,-11,28,16,,-28,-31,11,0,,20,-48,51,0
1,-11,27,17,,-35,48,-32,0,,4,4,3,0
1,-11,27,17,,-44,23,-17,0,,1,-38,31,0
1,-11,28,16,,-24,4,22,0,,21,-13,30,0
1,-11,28,17,,-37,47,-10,0,,0,-27,22,0
1,-10,27,16,,-26,-2,38,0,,7,-55,49,0
1,-11,28,16,,-30,47,7,0,,12,10,4,0
1,-11,29,16,,-38,18,28,0,,-1,-16,16,0
1,-10,28,16,,-27,38,31,0,,15,-29,41,0
1,-11,28,16,,-32,68,5,0,,-4,1,8,0
1,-11,29,16,,-24,4,59,0,,-7,-42,40,0
1,-11,28,16,,-25,63,20,0,,8,6,12,0
0,-10,28,16,,-29,52,28,0,,-3,11,0,0
1,-11,28,17,,-5,16,73,0,,0,-42,56,0
1,-10,28,17,,-16,6,,,,4,-1,24,0
1,-11,29,16,,1,34,0,,,-14,-18,24,0
1,-11,28,16,,-11,23,70,0,,-9,-46,53,0
2,-11,29,16,,7,42,50,29,,-5,21,-5,58
1,-10,28,16,,2,18,66,89,,-13,-45,54,114
1,-11,28,17,,17,-6,91,125,,-6,23,2,168
1,-11,28,17,,17,38,42,193,,-15,-37,45,252
1,-11,28,17,,29,-22,98,270,,-8,15,7,316
1,-10,28,17,,38,20,48,330,,-15,-28,37,364
1,-11,28,16,,40,-33,106,360,,-9,8,21,369
1,-11,28,17,,51,13,56,376,,-10,33,-11,376
2,-10,28,17,,41,-40,94,370,,-13,-4,37,368
1,-11,,,,54,7,52,369,,-12,,,
,29,17,,,44,0,38,357,,,39,-9,363
1,-11,28,17,,47,-50,97,298,,-14,-41,57,300
2,-11,28,17,,41,8,21,232,,-13,28,-9,212
1,-11,29,17,,31,-62,92,161,,-14,-31,64,137
1,-11,27,17,,34,13,14,81,,-10,37,-15,43
1,-10,29,16,,19,-70,80,5,,-11,-38,69,0
1,-11,29,17,,27,-35,52,0,,-12,40,-17,0
1,-12,28,16,,11,-42,22,0,,-8,-12,22,0
1,-11,28,17,,15,-96,61,0,,-9,7,40,0
1,-10,29,17,,17,-37,14,0,,-6,0,9,0
1,-11,28,16,,17,-37,14,0,,-2,-46,62,0
1,-11,28,16,,21,-25,-5,0,,-7,42,-2,0
1,-11,29,16,,12,-86,29,0,,-4,17,-4,0
1,-11,28,16,,15,-109,59,0,,4,-34,66,0
1,-11,28,17,,19,-12,-7,0,,-3,33,19,0
1,-11,29,16,,14,-112,42,0,,1,-25,30,0
1,-10,28,16,,8,-11,-9,0,,1,2,41,0
1,-10,28,16,,7,-74,31,0,,0,50,-13,0
1,-10,29,16,,14,-84,49,0,,3,2,7,0
1,-11,28,16,,7,7,-26,0,,8,-28,64,0
1,-10,28,17,,5,-46,19,0,,1,40,5,0
1,-11,29,17,,4,-35,13,18,,10,-47,54,0
1,-10,28,17,,3,,,,,12,-50,75,21
1,-11,29,17,,,8,-37,90,,8,32,-13,93
1,-11,28,17,,13,-77,44,133,,18,-61,79,135
1,-12,27,17,,8,11,-24,196,,8,33,-6,196
1,-11,28,17,,14,-54,43,276,,21,-61,69,276
1,-11,29,17,,7,18,-14,334,,14,-27,55,342
1,-11,28,17,,-3,-42,24,365,,19,-57,57,367
1,-10,28,16,,-13,17,-6,375,,21,-38,64,379
1,-11,27,17,,-31,-19,1,374,,10,7,1,379
1,-10,28,17,,-32,7,0,368,,21,-45,64,374
0,-10,28,16,,-37,34,-45,348,,,,,
1,-10,28,17,,-42,-8,-1,274,,,,,
2,-11,28,17,,-44,36,-47,186,,7,9,-2,364
,,,,,-36,-13,3,113,,22,-50,62,301
0,-10,28,17,,-41,24,-37,28,,7,14,1,231
1,-10,28,16,,-26,-19,10,0,,8,-29,29,165
1,-11,28,16,,-33,30,-15,0,,17,-15,34,84
0,-11,29,17,,-40,5,0,0,,4,-25,19,12
1,-11,28,17,,-31,25,13,0,,22,-24,38,0
1,-11,27,17,,-34,58,-14,0,,10,7,9,0
1,-10,29,16,,-29,-5,37,0,,11,-51,48,0
1,-11,28,17,,-31,62,-4,0,,21,-31,41,0
1,-11,28,16,,-33,5,44,0,,1,-11,10,0
1,-11,28,16,,-25,13,45,0,,17,-40,45,0
1,-11,28,16,,-37,59,11,0,,15,2,14,0
1,-11,28,16,,-20,8,59,0,,-2,-39,38,0
1,-11,27,17,,-22,43,36,0,,13,0,18,0
1,-11,29,16,,-27,33,46,0,,1,11,1,0
1,-11,28,16,,-7,32,58,0,,-7,-29,28,0
1,-10,28,16,,,,,,,10,-10,28,0
1,-11,28,16,,-13,65,28,0,,-9,-13,19,0
0,-11,28,17,,0,9,82,0,,-3,-44,53,0
1,-11,28,16,,9,20,75,36,,0,19,0,0
1,-10,28,16,,-2,40,44,97,,-11,-44,47,0
1,-11,28,16,,22,0,83,128,,0,-29,46,16
1,-11,29,17,,20,34,47,198,,-11,10,-1,90
1,-11,28,17,,23,-12,85,276,,-6,-40,54,135
1,-11,27,17,,39,11,64,333,,-10,23,-7,207
1,-11,29,17,,36,-19,87,360,,-10,-45,57,288
1,-11,28,17,,54,-3,76,375,,-11,31,-8,353
1,-11,28,16,,39,-21,73,370,,-15,-46,57,368
1,-11,28,17,,55,-14,78,369,,-10,32,-4,376
1,-11,29,17,,38,-21,54,346,,-15,-34,48,373
1,-11,,,,49,-30,80,277,,-13,2,,
,28,17,,,36,-14,35,199,,7,8,367,
2,-11,28,17,,33,-43,77,130,,-15,-25,35,319
1,-11,27,17,,21,-12,20,45,,-15,18,22,235
0,-12,28,16,,31,-59,73,0,,-13,-8,23,161
1,-11,27,17,,25,-23,26,0,,-14,3,36,85
1,-12,28,17,,10,-66,49,0,,-13,3,12,14
1,-10,29,17,,13,-32,29,0,,-10,-10,45,0
1,-11,28,16,,12,-66,29,0,,-13,35,-5,0
1,-10,28,17,,15,-104,62,0,,-8,-33,54,0
1,-11,28,16,,22,-23,-3,0,,-9,32,8,0
1,-10,28,17,,12,-101,48,0,,-10,18,-2,0
2,-11,28,17,,20,-31,12,0,,-1,-28,61,0
1,-10,28,16,,11,-78,27,0,,-5,31,-7,0
1,-11,28,16,,14,-96,48,0,,-4,-22,29,0
1,-11,28,16,,8,-5,-17,0,,2,10,38,0
1,-11,28,17,,12,-89,48,0,,-3,-1,12,0
1,-11,28,17,,10,-56,32,0,,5,-51,59,0
1,-11,28,16,,6,-15,-9,0,,0,38,4,0
1,-11,28,16,,11,-64,37,3,,0,24,-6,0
1,-11,28,16,,3,-,,,,6,-41,49,0
0,-11,28,16,,2,-19,80,,,4,21,24,0
1,-11,28,16,,6,-63,25,125,,7,-25,30,0
1,-11,28,16,,5,-12,-2,176,,14,-59,75,8
1,-11,27,17,,5,-36,16,255,,6,37,-9,76
1,-11,28,16,,10,-10,14,324,,11,-7,12,120
1,-11,29,16,,-3,-14,-2,365,,15,-29,63,180
1,-11,27,17,,-8,-16,24,376,,10,8,0,243
1,-11,29,17,,-26,9,-23,377,,19,-48,69,318
1,-11,29,17,,-24,-22,21,369,,13,16,-6,363
1,-11,28,16,,-43,19,-42,349,,23,-55,72,375
1,-10,28,17,,-39,-32,13,269,,9,23,-4,380
1,-11,29,17,,-46,29,-51,183,,14,-28,27,376
1,-10,,,,-37,-32,7,109,,16,-,,
,27,17,,,-37,39,-43,21,,15,41,366,
1,-11,28,16,,-28,-27,8,0,,10,-18,14,315
1,-11,28,16,,-34,44,-25,0,,20,-25,48,232
2,-11,28,17,,-31,-11,12,0,,6,-9,11,169
0,-11,28,17,,-24,1,22,0,,3,-7,7,54
0,-10,28,16,,-37,49,-10,0,,3,-7,7,30
1,-11,28,16,,-25,-2,39,0,,9,-42,41,0
1,-11,28,17,,-33,60,-7,0,,22,-42,49,0
0,-11,29,17,,-39,24,23,0,,3,-1,9,0
1,-11,29,16,,-27,33,33,0,,17,-45,48,0
1,-11,28,16,,-38,42,24,0,,17,-7,22,0
1,-10,27,16,,-25,8,56,0,,0,-39,26,0
1,-11,28,16,,-26,60,23,0,,13,-48,50,0
0,-11,28,16,,-18,15,64,0,,7,7,4,0
1,-11,29,16,,-7,14,73,,,-3,-24,25,0
1,-11,28,16,,,0,,,,14,-17,33,0
1,-11,28,17,,-15,63,32,0,,-5,-11,15,0
0,-11,29,17,,6,8,85,0,,-2,-46,48,0
1,-11,29,17,,6,41,54,53,,5,13,7,0
1,-11,28,16,,2,19,64,103,,-7,-39,44,0
1,-11,28,16,,17,-8,93,148,,1,-34,51,0
0,-11,28,16,,17,40,41,219,,-5,14,-4,0
1,-11,27,17,,30,-25,101,300,,-14,-32,35,0
1,-11,29,17,,38,24,47,349,,-1,3,22,46
2,-12,28,17,,40,-34,105,365,,-15,-21,22,108
1,-11,28,17,,51,14,58,375,,-4,-9,34,161
1,-11,28,16,,40,-38,93,368,,-14,-2,9,234
1,-11,29,17,,53,4,55,368,,-8,-26,47,307
1,-11,29,17,,39,-42,77,329,,-13,18,-3,362
0,-11,29,16,,50,-4,56,262,,-11,-38,58,372
1,-11,29,16,,31,-38,58,186,,-12,35,-12,375
1,-11,28,17,,35,-16,54,114,,-13,-42,64,368
0,-10,29,17,,10,-39,40,29,,,,,
1,-11,28,17,,21,-68,79,0,,,,,
1,-11,28,17,,25,-10,6,0,,-14,41,-14,357
,,,,,10,-86,68,0,,-15,-43,61,281
1,-11,28,17,,9,-64,55,0,,-14,43,-8,199
1,-11,28,16,,11,-32,6,0,,-14,-36,55,123
1,-11,28,17,,15,-91,55,0,,-16,33,3,39
0,-10,28,16,,20,-43,18,0,,-11,-27,41,0
1,-10,27,17,,11,-78,28,0,,-13,19,15,0
1,-11,28,17,,21,-59,29,0,,-8,-14,34,0
0,-11,28,17,,15,-52,9,0,,-7,-29,62,0
1,-11,28,16,,15,-97,44,0,,-10,29,-5,0
0,-10,28,16,,9,-14,-2,0,,-1,-34,57,0
1,-11,27,16,,8,-15,-15,0,,-4,0,38,0
1,-11,28,16,,13,-80,46,0,,-4,2,11,0
1,-10,28,16,,,,,,,4,-11,54,0
1,-11,28,16,,7,3,-24,0,,-5,32,14,0
1,-11,27,16,,4,-48,19,0,,2,-34,38,0
1,-11,29,16,,5,-33,12,50,,8,-36,62,0
1,-11,27,17,,1,-33,-6,113,,-1,35,-6,0
1,-11,28,16,,11,-77,44,158,,4,-18,27,0
1,-11,29,16,,6,10,-27,234,,7,-4,46,0
1,-11,28,16,,15,-55,42,306,,0,40,-3,0
1,-11,29,17,,7,20,-13,355,,13,-56,63,0
0,-11,28,16,,-1,-40,25,370,,5,28,6,52
1,-11,29,16,,-10,16,-5,376,,8,15,-2,108
1,-10,28,17,,-30,-17,0,367,,17,-48,73,154
1,-11,28,17,,-30,6,1,367,,8,24,-8,223
0,-11,28,16,,-48,-7,-27,315,,15,-36,34,300
1,-11,29,17,,-43,-10,0,237,,13,-8,39,354
1,-11,28,17,,-50,9,-42,158,,14,-23,22,372
1,-11,28,16,,-35,-16,3,85,,19,-21,51,379
1,-11,29,16,,-42,27,-40,0,,12,-7,8,376
0,-11,27,17,,-26,-22,10,0,,20,-37,58,373
1,-11,29,17,,-31,24,-14,0,,8,4,1,353
1,-11,29,16,,-38,6,-4,0,,15,-47,45,279
,,,,,-26,22,14,0,,,,,
1,-11,29,17,,-37,30,2,0,,13,4,21,207
1,-11,28,17,,-27,-6,36,0,,10,-38,35,136
2,-11,29,16,,-31,59,-6,0,,16,-7,28,56
1,-11,28,17,,-32,6,42,0,,6,-32,27,0
1,-11,28,17,,-21,8,50,0,,18,-51,50,0
1,-11,28,17,,-37,60,9,0,,7,3,8,0
1,-11,29,16,,-36,21,41,0,,5,-25,24,0
1,-11,29,17,,-22,41,36,0,,19,-23,36,0
1,-11,28,16,,-27,34,47,0,,1,-20,18,0
1,-10,28,16,,-7,33,58,,,8,-49,44,0
1,-11,29,17,,,0,,,,12,5,9,0
2,-11,28,16,,-12,65,28,0,,0,-9,13,0
1,-11,28,16,,-3,8,83,0,,13,-31,44,0
1,-11,28,16,,8,24,72,53,,11,7,12,0
1,-11,28,17,,-2,39,46,106,,-7,-37,36,0
1,-10,29,16,,22,2,86,147,,5,-39,48,0
1,-11,29,16,,15,27,47,219,,-2,12,-1,0
1,-11,28,16,,20,-16,88,295,,0,-42,58,0
1,-11,28,16,,41,11,64,344,,3,-3,27,0
1,-11,28,17,,33,-20,87,363,,-13,-17,18,0
2,-11,28,16,,52,-3,79,377,,-10,-50,56,20
1,-11,28,16,,36,-17,72,368,,-5,26,-8,91
1,-11,28,16,,58,-19,78,368,,-13,-51,55,136
1,-11,30,17,,38,-16,54,329,,-5,28,3,202
1,-11,27,17,,48,-30,83,257,,-17,-41,41,285
1,-11,28,17,,37,-8,34,186,,-8,14,15,343
1,-11,29,16,,34,-50,79,114,,-16,-21,26,366
1,-10,28,17,,24,-8,18,36,,-9,-3,35,376
1,-10,29,16,,24,-63,76,0,,-16,8,6,373
1,-10,,,,24,-27,29,0,,-13,-22,5,
,29,16,,,12,-59,42,0,,3,367,,
0,-11,28,17,,18,-46,33,0,,-13,27,-11,340
1,-12,28,17,,19,-18,0,0,,-14,-34,66,255
1,-11,28,16,,7,-92,55,0,,-13,44,-16,170
1,-11,28,17,,25,-34,6,0,,-15,-41,66,90
1,-11,28,16,,16,-52,8,0,,-13,44,-13,3
1,-11,28,17,,17,-85,46,0,,-11,-41,61,0
1,-11,28,17,,18,-28,-3,0,,-12,37,-5,0
1,-10,28,17,,13,-73,24,0,,-8,-31,54,0
1,-11,28,17,,14,-49,26,0,,-8,-13,47,0
1,-10,27,17,,7,-39,2,0,,-7,13,5,0
1,-11,27,16,,9,-85,42,0,,-2,-26,45,0
1,-11,28,16,,7,1,-17,0,,-6,20,14,0
1,-11,28,16,,5,-16,-9,0,,-1,-21,36,0
1,-10,28,16,,10,-64,37,,,5,-26,59,0
1,-10,28,16,,,36,,,,-5,29,1,0
1,-11,28,16,,3,-5,-28,106,,2,-13,22,0
1,-11,28,16,,3,-61,23,149,,4,-5,45,0
1,-11,29,16,,7,-11,-2,217,,2,5,8,0
1,-11,28,16,,6,-35,16,292,,9,-44,58,0
1,-10,28,16,,9,-10,18,344,,9,-26,61,0
2,-11,27,16,,-3,-11,-4,368,,4,22,-2,0
1,-11,28,17,,-8,-17,23,376,,10,-41,47,10
1,-11,27,16,,-25,11,-23,373,,6,11,25,80
1,-12,28,16,,-26,-23,23,367,,11,-29,33,127
1,-11,27,17,,-43,20,-46,317,,13,-8,46,183
0,-10,28,17,,-39,-36,15,234,,13,-14,16,267
1,-11,28,17,,-44,29,-54,149,,16,-30,56,332
1,-11,27,17,,-36,-33,10,69,,12,0,4,365
1,-11,28,17,,-38,40,-45,0,,19,-59,57,376
1,-10,29,17,,-29,-30,10,0,,13,16,16,377
1,-10,29,17,,-35,44,-27,0,,16,-45,42,374
0,-12,28,16,,-29,-9,13,0,,13,0,29,365
0,-12,28,17,,-34,43,0,0,,12,-32,26,308
1,-11,28,16,,-37,51,-13,0,,17,,,
,,,,,-23,-5,40,0,,-14,39,228,
0,-11,28,17,,-33,63,-11,0,,9,-20,17,158
1,-11,29,17,,-24,2,54,0,,19,-26,45,81
1,-10,28,17,,-27,31,36,0,,7,9,8,22
1,-11,28,16,,-40,43,21,0,,16,-52,45,0
1,-11,29,17,,-20,21,51,0,,21,-36,46,0
1,-11,29,16,,-10,54,40,0,,3,-8,12,0
1,-10,27,17,,-10,54,40,0,,20,-39,46,0
1,-10,29,16,,-16,57,33,0,,12,-4,17,0
1,-11,28,17,,-10,22,69,0,,5,-41,34,0
1,-10,29,16,,8,11,,,,16,-43,45,0
1,-11,28,16,,83,40,,,,2,1,8,0
1,-11,29,16,,0,52,34,99,,-3,-29,32,0
2,-11,28,16,,17,-5,92,133,,13,-8,25,0
1,-11,29,17,,23,21,67,200,,-7,-23,24,0
1,-11,28,16,,16,3,65,271,,3,-44,48,0
1,-11,28,17,,42,-5,81,330,,1,16,2,0
0,-11,28,16,,33,0,66,361,,-9,-11,16,0
2,-11,28,16,,51,-22,98,372,,4,-20,43,0
1,-11,28,17,,40,2,55,373,,-13,1,3,0
1,-11,27,16,,39,-38,88,369,,-13,-45,46,0
1,-11,28,17,,56,0,59,365,,-1,17,6,63
1,-11,28,16,,35,-37,74,303,,-11,15,-7,116
1,-11,28,16,,50,-9,58,238,,-6,-45,63,174
2,-11,28,17,,29,-34,53,159,,-11,32,-15,262
1,-10,28,17,,37,-24,57,88,,-6,-8,36,324
1,-11,28,17,,9,-33,35,10,,-8,41,-12,366
1,-11,28,16,,23,-66,75,0,,-16,-53,59,374
1,-11,28,16,,25,-13,12,0,,-16,32,-12,374
1,-11,28,16,,10,-74,56,0,,-10,-45,6,
1,-11,28,17,,23,-31,18,0,,6,366,,
1,-11,28,17,,13,-32,8,0,,-13,46,-19,342
1,-11,29,16,,8,-91,51,0,,-14,-48,71,259
,,,,,19,-51,22,0,,-14,52,-16,174
1,-11,28,17,,12,-68,24,0,,-14,-45,61,97
1,-11,28,17,,20,-69,37,0,,-15,42,-1,13
1,-11,29,17,,16,-42,2,0,,-12,-32,47,0
1,-11,28,16,,13,-86,37,0,,-13,24,12,0
1,-10,29,16,,16,-25,7,0,,-11,34,-5,0
1,-10,28,17,,13,-15,-10,0,,-5,-32,58,0
