x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4,sep,x Desb 5,y Desb 5,z Desb 5,i Desb 5
4,-11,30,17,,11,48,0,,,8,-27,62,0
3,-10,31,17,,35,-47,85,0,,8,-27,62,0
5,-10,30,17,,49,3,43,0,,8,13,1,0
5,-10,32,17,,38,0,23,0,,13,-47,57,0
6,-10,32,17,,33,-59,87,18,,3,19,13,0
6,-9,32,17,,19,6,8,77,,7,14,-6,0
8,-9,33,17,,20,-45,49,127,,21,-48,70,0
8,-9,32,17,,26,-36,45,196,,12,10,27,0
9,-9,33,16,,12,-53,26,282,,11,-34,36,0
9,-9,33,17,,17,-57,49,343,,17,0,38,0
9,-8,33,17,,17,-33,3,368,,8,24,-5,0
10,-8,33,17,,16,-102,63,382,,22,-60,67,0
11,-8,35,17,,16,-13,-12,378,,22,-13,48,0
11,-7,34,16,,20,-117,62,373,,7,-11,13,0
12,-8,35,17,,17,-7,-15,332,,22,-31,58,0
13,-7,35,17,,14,-104,59,244,,14,25,5,0
11,-8,34,17,,10,-4,-17,169,,9,-60,51,2
11,-8,34,17,,9,-77,44,96,,24,-50,63,78
11,-6,36,17,,7,-15,-8,22,,6,13,-4,123
11,-6,36,17,,6,-56,27,0,,19,-63,66,176
5,-8,33,17,,12,-70,44,0,,9,19,-8,248
12,-5,39,17,,3,-2,-29,0,,14,-70,61,322
13,-,,,,12,-67,40,0,,13,21,-2,364
6,36,17,,,11,-28,12,0,,2,-16,12,375
4,-10,32,17,,5,-22,2,0,,18,-,,
11,-6,35,17,,14,-52,42,0,,36,48,378,
13,-6,35,17,,6,19,-19,0,,2,3,3,374
12,-5,35,17,,-3,-40,29,0,,14,-46,54,368
12,-5,35,17,,-16,24,-1,,,1,13,0,334
13,-4,35,17,,4,0,,,,-2,-32,33,262
12,-5,35,17,,-26,19,-29,0,,9,-8,24,190
12,-4,35,17,,-25,-31,23,0,,-5,-18,27,117
11,-4,34,17,,-41,27,-45,0,,7,-15,28,41
11,-4,35,17,,-39,-38,13,0,,-9,-13,22,0
11,-5,34,17,,-44,36,-51,0,,-3,-38,46,0
10,-4,32,17,,-38,-38,4,32,,-4,5,6,0
9,-4,33,17,,-35,-1,-9,106,,-8,-32,45,0
8,-4,33,17,,-45,14,-30,156,,-2,-16,33,0
8,-4,32,17,,-31,44,-22,229,,-12,-8,14,0
7,-4,32,17,,-35,-9,8,306,,-7,-19,40,0
7,-5,32,17,,-31,38,4,351,,-6,14,4,0
7,-4,32,17,,-31,63,-18,369,,-15,-32,42,0
7,-5,31,17,,-28,27,24,374,,-8,19,12,0
4,-6,31,18,,-38,44,9,366,,-12,22,-8,0
5,-6,31,17,,-27,-4,49,360,,-12,-39,61,0
4,-6,32,17,,-34,62,10,310,,-12,39,-18,0
4,-5,31,17,,-26,14,51,235,,-15,-45,70,0
4,-7,30,17,,-24,50,34,162,,-11,47,-16,0
3,-7,30,17,,-23,30,54,88,,-15,10,-4,0
2,-7,29,17,,-7,35,53,17,,-10,-24,65,67
1,-8,29,17,,-9,39,55,0,,-12,30,-23,123
1,-8,29,17,,8,7,87,0,,-10,-43,79,189
0,-9,29,17,,-1,54,39,0,,-10,55,-30,280
0,-9,27,17,,0,34,51,0,,-8,-65,80,339
0,-9,27,17,,25,1,78,0,,-8,69,-25,366
-1,-11,27,17,,21,28,44,0,,-9,-67,68,3
-3,-10,26,,,29,-19,95,0,,76,,,
,17,,,,40,16,61,0,,-7,61,-2,376
-3,-11,26,17,,34,12,53,0,,-8,-44,45,369
-3,-12,25,17,,51,-32,105,0,,-5,25,26,349
-4,-12,25,18,,41,11,47,0,,-2,-10,17,270
-4,-13,25,18,,38,-29,76,0,,0,-9,55,202
-5,-13,24,18,,55,-7,72,,,2,18,-1,133
-6,-14,24,17,,,0,,,,4,-56,68,67
-6,-15,24,18,,36,-27,61,0,,-1,37,4,0
-7,-15,24,17,,40,-55,98,0,,10,-43,49,0
-7,-16,24,17,,45,13,24,0,,11,-50,78,0
-8,-16,24,17,,28,-64,88,1,,6,34,-11,0
-8,-16,22,17,,36,-32,71,72,,16,-55,75,0
-8,-17,22,17,,15,-18,24,126,,7,-2,37,0
-8,-16,21,17,,23,-64,65,189,,13,-20,21,0
-9,-18,22,17,,16,-22,8,272,,16,-15,50,0
-9,-17,21,17,,14,-84,67,336,,8,28,0,0
-9,-18,22,17,,16,-9,-6,366,,20,-54,63,0
-10,-18,22,16,,14,-117,64,377,,21,-26,58,0
-9,-18,22,17,,18,-7,-6,379,,8,0,2,0
-10,-18,21,17,,16,-110,55,375,,16,-54,54,0
-10,-18,21,17,,19,-23,1,356,,13,19,15,0
-10,-19,21,17,,11,-84,39,273,,11,-48,47,0
-9,-19,22,17,,12,-31,7,206,,23,-51,68,0
-11,-17,20,17,,6,-51,20,129,,8,19,-5,0
-10,-19,20,17,,13,-88,56,55,,6,-42,33,24
-10,-18,21,17,,5,2,-26,0,,20,-8,33,96
-9,-18,22,17,,9,-73,45,0,,5,-28,23,135
-9,-18,23,17,,10,-51,27,0,,21,-25,47,204
-9,-17,21,17,,1,-19,-16,0,,5,-13,8,274
-9,-18,21,17,,11,-54,33,0,,9,-65,53,
,,,,,8,-2,-12,0,,337,,,
-8,-17,22,17,,10,-43,26,0,,16,13,8,367
-8,-16,23,17,,10,4,2,0,,4,-53,43,376
-8,-16,22,17,,1,21,-21,0,,16,2,19,377
-8,-16,23,18,,-3,-40,37,0,,0,-33,30,368
-8,-16,23,17,,-10,0,11,0,,10,-56,55,363
-7,-15,23,17,,-30,-4,-16,0,,3,18,0,315
-6,-15,23,17,,-28,-10,11,0,,6,-49,51,246
-5,-14,24,17,,-46,8,-34,0,,4,14,8,181
-5,-14,25,17,,-46,-35,3,0,,-4,-1,13,113
-5,-13,24,17,,-,,,,,4,-30,39,36
-3,-13,26,17,,43,28,-36,0,,-7,-2,12,0
-3,-14,25,17,,-50,-28,-11,50,,1,-31,39,0
-2,-12,25,17,,-34,23,-24,117,,-2,-1,15,0
-2,-11,28,17,,-43,-8,-11,170,,-10,-25,36,0
0,-11,27,17,,-28,15,-2,247,,-5,-2,11,0
0,-11,28,17,,-40,19,-16,327,,-11,1,6,0
0,-11,28,17,,-27,4,23,358,,-8,-28,46,0
2,-10,29,17,,-35,48,-7,370,,-6,2,17,0
2,-10,30,17,,-26,-1,41,373,,-16,-18,27,0
3,-10,28,17,,-34,67,-9,364,,-8,3,29,0
4,-10,30,17,,-24,-7,56,354,,-12,25,-6,0
5,-9,30,17,,-34,74,2,290,,-13,-38,54,0
6,-9,32,17,,-21,0,65,221,,-11,34,-5,0
6,-9,31,17,,-25,69,18,147,,-14,13,-3,0
6,-9,32,17,,-14,10,71,73,,-13,-22,60,0
8,-9,32,17,,-10,56,39,0,,-14,27,-17,0
8,-9,32,17,,-3,19,73,0,,-11,-37,71,50
9,-8,33,17,,10,7,85,0,,-13,42,-24,115
9,-8,34,18,,0,53,36,0,,-11,-51,76,174
10,-8,34,17,,8,14,68,0,,-12,57,-22,266
10,-8,34,17,,24,14,64,0,,-10,-61,67,329
11,-8,,,,19,31,42,0,,-10,58,-8,366
,34,17,,,36,-25,104,0,,-12,-52,48,3
12,-7,34,17,,40,21,48,0,,74,,,
12,-8,35,17,,34,-5,69,0,,-6,38,19,376
13,-7,35,17,,53,-15,94,,,-8,-19,22,373
12,-7,34,17,,,0,,,,-2,-2,49,354
13,-7,35,17,,46,15,53,0,,-4,18,-4,282
13,-7,35,17,,40,0,40,0,,2,-33,72,209
14,-7,36,17,,36,-47,90,0,,0,41,-18,134
14,-6,36,17,,36,-47,90,0,,7,-54,83,68
13,-6,36,17,,46,-42,92,0,,0,20,25,0
14,-5,36,18,,37,-1,24,0,,6,-24,27,0
13,-5,35,17,,26,-54,68,17,,11,-62,80,0
14,-5,35,17,,34,-12,38,86,,5,41,-10,0
14,-6,36,17,,22,-48,55,137,,15,-59,72,0
14,-5,36,17,,26,-26,39,212,,12,-23,58,0
13,-5,35,17,,8,-62,31,293,,11,2,3,0
13,-6,35,17,,16,-53,44,348,,16,-59,61,0
13,-4,35,17,,12,-41,7,369,,11,23,12,0
12,-4,33,17,,19,-91,60,380,,15,-44,49,0
13,-4,35,17,,13,-21,-5,378,,23,-45,71,0
11,-5,34,17,,20,-111,58,375,,7,18,-4,0
11,-4,34,17,,17,-9,-17,337,,22,-54,69,0
10,-4,34,17,,16,-104,62,242,,17,1,34,0
10,-4,34,17,,9,0,-16,181,,10,-28,27,0
10,-4,34,17,,9,-79,43,104,,22,-12,46,0
9,-3,33,17,,13,-72,41,26,,10,25,0,0
8,-4,33,17,,5,-6,-20,0,,13,-64,58,38
7,-4,32,17,,14,-71,48,0,,14,19,4,99
7,-4,31,17,,1,0,-31,0,,6,-7,7,135
7,-5,32,17,,1,-45,9,0,,22,-46,60,197
6,-5,32,17,,10,-67,42,0,,5,7,-2,266
5,-5,31,17,,6,8,-26,0,,4,-53,37,331
4,-5,31,18,,15,-53,45,0,,19,-3,22,366
,,,,,11,-19,27,0,,2,-37,30,377
4,-6,30,17,,-5,1,-13,0,,,,,
4,-6,30,17,,-5,-24,29,,,18,-15,35,378
4,-6,31,17,,0,,,,,-1,-16,15,368
3,-7,30,17,,-18,24,-16,0,,14,-33,42,358
2,-7,30,17,,-29,-27,6,0,,1,2,8,309
0,-8,29,17,,-35,17,-13,0,,1,-45,47,242
0,-8,28,17,,-50,-21,-15,0,,7,7,15,177
1,-9,28,17,,-43,7,-15,0,,-6,-32,33,102
0,-8,27,17,,-51,-7,-27,12,,4,-6,21,31
0,-9,28,17,,-35,-34,2,88,,-3,8,6,0
-2,-10,27,17,,-37,39,-38,141,,-2,-39,47,0
-3,-11,25,17,,-32,-28,5,195,,0,-13,24,0
-3,-11,26,17,,-32,42,-20,283,,-10,-15,24,0
-2,-12,25,17,,-24,-15,30,348,,-3,-15,24,0
-4,-12,26,17,,-33,63,-16,368,,-7,5,4,0
-5,-14,24,17,,-26,-10,42,374,,-11,-30,48,0
-6,-13,24,17,,-32,72,-9,366,,-8,13,1,0
-6,-15,24,17,,-28,-2,49,363,,-15,-5,14,0
-6,-15,24,17,,-34,65,12,316,,-9,-13,40,0
-6,-16,23,17,,-29,13,49,234,,-13,7,3,0
-7,-16,23,17,,-23,50,34,163,,-14,-30,43,0
-8,-16,22,17,,-22,30,52,86,,-12,24,10,0
-8,-17,23,17,,-7,37,56,19,,-16,-24,37,0
-8,-17,22,17,,-14,69,28,0,,-13,-34,65,0
-9,-17,22,17,,7,3,88,0,,-12,38,-18,0
-9,-18,21,17,,10,22,70,0,,-13,-44,70,56
-9,-18,22,17,,2,36,48,0,,-13,45,-20,118
-9,-18,21,17,,24,-3,83,0,,-13,-51,66,180
-9,-19,21,17,,20,31,45,0,,-12,52,-8,266
-9,-19,22,17,,28,-21,93,0,,-12,-49,51,330
-10,-19,22,17,,51,-35,109,0,,-10,40,11,366
-,,,,,51,5,75,0,,-12,-31,26,
11,-19,20,17,,40,11,43,0,,374,,,
-10,-19,20,17,,40,11,43,0,,-3,13,41,375
-10,-19,20,17,,39,-31,77,0,,-8,10,3,368
-10,-18,21,17,,51,-9,,,,-1,-29,67,355
-10,-18,20,17,,,68,0,,,-4,43,-21,279
-11,-18,20,17,,48,15,34,0,,3,-54,82,210
-10,-18,21,18,,39,-55,94,0,,0,57,-22,133
-9,-18,22,17,,43,8,27,0,,5,-63,82,68
-9,-18,22,18,,29,-27,32,0,,1,-7,50,0
-10,-17,22,17,,31,-35,65,67,,6,4,1,0
-10,-17,21,17,,19,-21,28,123,,11,-60,69,0
-9,-17,23,17,,18,-61,65,184,,3,36,5,0
-8,-16,22,17,,16,-23,9,267,,9,19,-5,0
-8,-16,22,17,,5,-79,48,331,,15,-46,75,0
-8,-15,23,17,,17,-30,22,365,,3,17,18,0
-7,-15,23,16,,10,-79,31,376,,15,-41,38,0
-8,-15,22,17,,16,-55,36,380,,19,-56,75,0
-6,-14,24,17,,14,-56,10,374,,8,28,-5,0
-5,-13,24,17,,18,-89,48,358,,22,-54,70,0
-5,-12,24,17,,19,-21,-10,274,,16,-10,46,0
-5,-13,25,17,,16,-96,59,200,,9,-17,13,0
-3,-12,26,17,,12,0,-18,124,,20,-21,55,0
-3,-11,26,17,,12,-87,51,49,,11,24,7,0
-2,-11,27,17,,6,4,-30,0,,15,-55,58,0
-2,-10,27,17,,4,-31,0,0,,14,17,13,0
0,-11,27,17,,9,-56,30,0,,5,1,2,0
1,-10,28,17,,5,-2,-23,0,,9,-53,44,57
1,-9,28,17,,7,-62,31,0,,18,6,20,109
1,-9,29,17,,8,-1,-14,0,,6,-44,36,153
2,-9,29,17,,7,1,-21,0,,20,-7,31,228
4,-9,30,17,,14,-49,47,0,,8,14,-3,298
5,-9,31,18,,6,0,6,0,,13,-65,56,352
5,-9,,,,-7,-17,5,0,,14,17,2,372
,32,17,,,-2,-40,,,,7,-60,5,
6,-9,31,18,,35,0,,,,3,379,,
7,-8,32,17,,-22,28,-30,0,,14,15,7,374
7,-9,32,17,,-26,-34,19,0,,1,1,4,367
8,-8,32,17,,-40,29,-31,0,,13,-48,53,357
9,-8,33,17,,-45,-33,1,0,,2,15,0,302
10,-8,33,17,,-39,-22,7,0,,-3,-32,32,229
11,-8,34,17,,-49,20,-48,18,,10,-9,26,156
11,-8,35,18,,-33,-25,5,93,,-6,-16,22,81
11,-8,33,17,,-42,34,-40,145,,7,-20,34,5
12,-8,35,17,,-26,-27,13,205,,-8,-8,16,0
12,-8,35,17,,-37,51,-32,293,,-5,-42,45,0
13,-7,36,17,,-26,-18,25,351,,-2,8,8,0
13,-7,34,17,,-33,57,-9,367,,-9,0,11,0
14,-7,36,17,,-31,-2,31,370,,-4,-27,37,0
14,-7,35,16,,-32,56,4,365,,-10,2,10,0
14,-7,36,17,,-37,16,32,362,,-13,-28,40,0
15,-6,38,17,,-32,39,30,320,,-6,7,11,0
14,-6,37,17,,-35,38,26,238,,-9,9,3,0
14,-6,36,17,,-20,26,56,168,,-12,-26,50,0
14,-6,36,16,,-27,53,30,88,,-11,20,-5,0
14,-5,36,17,,-6,14,72,26,,-16,-16,25,0
14,-5,36,17,,-14,60,33,0,,-11,5,30,0
15,-5,35,17,,0,16,74,0,,-14,-4,15,0
14,-6,36,17,,4,47,51,0,,-13,-5,44,0
14,-5,35,17,,0,53,36,0,,-11,39,-10,0
14,-5,36,17,,21,-11,90,0,,-17,-42,59,50
13,-5,36,17,,23,18,60,0,,-13,37,-6,111
12,-4,36,17,,22,-2,72,0,,-14,-39,48,170
11,-4,35,17,,43,0,80,0,,-12,36,12,256
12,-4,34,17,,40,23,50,0,,-12,-30,28,327
11,-5,34,17,,45,-36,104,0,,-10,15,34,362
10,-4,34,1,,55,-17,91,0,,-9,-4,6,369
8,,,,,40,-9,57,0,,,,,
9,-4,34,17,,54,-3,,,,,,,
9,-4,34,17,,0,94,0,,,-4,-15,60,378
7,-2,34,17,,52,11,48,0,,-8,37,-14,369
7,-2,34,17,,36,-47,84,0,,-1,-51,76,357
7,-4,33,17,,48,0,42,0,,-2,60,-27,290
8,-4,33,17,,36,-3,28,0,,0,-64,83,220
7,-5,32,17,,32,-53,82,64,,-2,64,-18,138
6,-4,32,17,,18,-3,15,113,,3,-63,72,70
5,-5,32,18,,16,-69,73,174,,3,-34,70,0
5,-5,31,17,,22,-11,8,255,,7,31,-17,0
4,-5,29,17,,12,-56,30,329,,9,-54,83,0
4,-6,30,17,,16,-51,44,364,,1,22,23,0
3,-7,31,17,,16,-47,12,375,,12,-33,34,0
3,-8,29,17,,16,-87,56,382,,15,-61,80,0
2,-8,29,17,,18,-28,-2,375,,8,36,-14,0
2,-7,29,17,,18,-104,56,358,,18,-64,74,0
0,-8,29,17,,18,-15,-9,282,,15,-18,56,0
0,-8,28,16,,14,-64,36,208,,11,-2,7,0
0,-9,27,17,,11,-6,-14,125,,20,-32,64,0
-1,-10,27,17,,8,-78,44,54,,8,23,8,0
-1,-10,27,17,,8,-13,-9,0,,17,-50,51,0
-2,-11,27,17,,7,-58,30,0,,23,-42,69,0
-3,-12,26,17,,12,-70,45,0,,8,14,-3,0
-3,-12,25,17,,5,0,-28,0,,13,-43,40,0
-4,-13,25,17,,2,-47,11,0,,17,3,30,0
-5,-13,24,17,,9,-30,9,0,,8,-37,28,22
-6,-14,24,17,,7,7,-26,0,,22,-59,62,97
-6,-15,24,18,,13,-54,41,0,,7,17,0,133
-6,-15,24,17,,8,22,-17,0,,17,-62,58,193
-7,-15,23,17,,-1,3,-10,0,,11,14,4,268
-7,-16,23,17,,-5,-27,31,0,,10,-61,4,
-8,-17,22,17,,-24,21,-31,0,,9,338,,
-8,,,,,-29,-23,3,0,,15,10,11,365
-17,22,17,,,-33,12,-8,0,,2,1,2,376
-8,-17,21,18,,-49,-13,-17,0,,18,-51,55,380
-8,-18,22,17,,,,,,,3,15,0,375
-8,-18,22,17,,,,,,,-2,-34,28,368
-9,-19,21,17,,-44,2,-11,0,,14,-13,31,314
-10,-19,21,17,,-51,-2,-34,37,,-3,-16,17,238
-10,-19,20,18,,-35,-6,-4,105,,12,-24,41,161
-9,-19,21,18,,-41,20,-32,159,,-5,0,11,93
-9,-19,21,17,,-25,-13,13,226,,7,-34,44,26
-11,-20,20,17,,-38,42,-32,313,,-8,4,6,0
-10,-19,20,17,,-24,-16,30,356,,-7,-36,37,0
-10,-19,21,17,,-32,62,-16,374,,0,0,17,0
-10,-19,20,17,,-25,-9,44,373,,-8,9,6,0
-10,-19,20,17,,-34,68,-9,365,,-14,-25,31,0
-10,-19,21,17,,-28,-3,47,354,,-3,-6,18,0
-10,-19,20,17,,-34,64,12,286,,-14,-18,26,0
-10,-18,21,17,,-27,14,52,209,,-4,-6,24,0
-10,-18,21,17,,-24,51,32,137,,-8,15,1,0
-10,-18,22,17,,-23,28,53,61,,-13,-30,48,0
-10,-17,21,17,,-7,36,56,0,,-8,-8,32,0
-9,-17,22,17,,-14,68,27,0,,-16,0,9,0
-8,-16,21,17,,5,4,89,0,,-9,-13,46,0
-8,-16,24,17,,0,58,37,0,,-9,28,0,0
-8,-15,23,18,,1,37,46,0,,-17,-30,49,0
-8,-14,23,17,,14,-6,86,0,,-11,27,6,0
-7,-15,24,18,,20,31,48,0,,-14,24,-10,4
-6,-13,24,18,,27,-18,93,0,,-12,-33,64,80
-6,-13,24,17,,39,-19,100,0,,-11,35,-18,136
-6,-13,24,17,,35,16,50,0,,-13,-40,69,207
,,,,,49,-33,105,0,,-11,46,-17,296
-5,-12,24,17,,41,12,49,0,,-10,-51,65,348
-4,-12,26,17,,38,-26,76,,,-7,51,-7,368
-4,-12,26,18,,0,,,,,-11,,,
-3,-11,27,17,,55,-9,72,0,,-47,50,378,
-2,-10,27,17,,37,-24,61,0,,-5,40,16,375
-1,-10,27,17,,42,-54,95,0,,-9,-24,26,370
0,-10,27,17,,46,8,30,0,,-1,5,44,339
0,-10,29,17,,30,-22,44,36,,-3,11,1,261
2,-9,28,17,,34,-35,67,97,,1,-29,70,195
2,-9,29,17,,20,-15,27,156,,1,38,-17,116
3,-9,30,17,,22,-64,63,229,,1,-47,52,51
3,-8,30,17,,17,-28,15,310,,1,22,21,0
5,-9,31,17,,10,-72,55,355,,7,-26,31,0
5,-9,31,17,,21,-27,3,372,,10,-64,84,0
6,-8,32,17,,11,-96,57,380,,6,46,-15,0
7,-8,33,17,,21,-23,1,376,,10,-7,12,0
8,-8,32,17,,14,-100,47,373,,10,-27,61,0
8,-8,32,17,,19,-30,5,328,,13,6,0,0
9,-8,33,17,,12,-81,35,236,,14,-59,62,0
9,-8,34,17,,11,-31,11,168,,9,24,12,0
11,-8,34,17,,7,-55,19,88,,11,19,-6,0
11,-8,34,17,,10,-87,50,15,,21,-51,75,0
12,-8,34,17,,7,1,-25,0,,9,23,-8,0
12,-7,35,17,,8,-73,47,0,,13,-34,32,0
12,-7,34,17,,9,-46,26,0,,16,-4,39,0
14,-7,36,17,,2,-20,-14,0,,9,26,-5,0
14,-7,36,17,,10,-56,32,0,,20,-58,68,0
13,-7,37,17,,8,-3,-14,0,,19,-18,49,0
14,-6,35,17,,9,-40,27,0,,5,-15,11,41
13,-6,36,17,,10,3,4,0,,22,-34,52,106
,,,,,3,21,-22,0,,6,-5,5,148
15,-7,38,17,,-7,-20,9,0,,13,-56,48,214
15,-6,36,18,,-12,-5,10,0,,14,7,16,288
15,-5,36,17,,-28,0,-19,0,,6,-50,35,345
14,-5,36,17,,-,,,,,17,-6,25,368
14,-5,36,17,,27,-34,18,0,,3,-34,2,
14,-6,35,17,,-38,26,-31,0,,6,379,,
14,-4,35,18,,-47,-31,-2,0,,18,-16,34,375
13,-4,37,17,,-46,20,-32,1,,-1,-17,14,367
13,-4,36,17,,-46,-21,-18,86,,15,-31,44,345
13,-4,36,18,,-38,17,-18,134,,-1,2,6,278
12,-4,35,17,,-39,-2,-15,196,,1,-45,46,214
13,-4,36,17,,-30,8,2,265,,6,8,14,150
12,-4,35,17,,-37,23,-19,342,,-7,-34,33,74
13,-3,36,17,,-26,4,25,362,,5,-4,23,5
11,-4,35,17,,-34,47,-7,374,,-5,12,0,0
10,-4,33,17,,-25,1,40,369,,-7,-23,27,0
11,-4,33,17,,-35,64,-8,363,,1,-12,29,0
10,-4,34,17,,-24,-3,55,343,,-13,-13,19,0
10,-4,33,17,,-36,72,4,273,,-1,-20,30,0
9,-3,33,17,,-20,0,66,204,,-7,11,4,0
8,-4,32,17,,-21,25,54,133,,-12,-33,45,0
7,-5,33,17,,-25,53,29,55,,-7,12,6,0
7,-5,32,17,,-5,14,75,0,,-15,6,8,0
6,-5,32,17,,-13,60,32,0,,-9,-21,45,0
6,-4,31,17,,10,5,88,0,,-9,14,11,0
5,-5,31,17,,4,46,50,0,,-16,-23,37,0
4,-6,30,17,,8,11,69,0,,-9,16,15,0
4,-6,31,17,,21,-13,94,0,,-13,27,-8,0
3,-7,30,17,,18,34,41,0,,-14,-32,59,0
4,-7,30,17,,22,-1,70,0,,-12,32,-10,0
3,-7,30,17,,41,-3,81,0,,-14,-36,62,66
1,-7,30,17,,39,24,48,0,,-11,35,-12,124
0,-8,27,17,,44,-35,105,0,,-14,-39,60,189
0,-9,28,17,,46,12,54,0,,-10,39,-4,278
1,-9,27,17,,38,-5,55,,,-12,-40,49,339
0,-10,27,,,0,,,,,-8,34,10,365
17,,,,,54,-31,94,0,,-13,-29,,
-2,-10,27,17,,41,0,40,0,,,31,375,
-2,-11,27,18,,37,-44,82,0,,-3,19,35,375
-3,-12,26,18,,47,-2,46,0,,-10,0,9,368
-3,-13,26,18,,27,-46,63,30,,0,-17,60,354
-3,-12,26,17,,34,-57,80,94,,-6,54,-3,285
-4,-14,26,17,,19,0,18,142,,-4,-46,51,209
-5,-14,25,17,,17,-69,71,213,,0,32,21,139
-6,-15,24,17,,22,-16,14,296,,0,-24,31,66
-6,-15,24,17,,7,-79,56,348,,2,1,43,8
-6,-16,24,17,,17,-23,10,368,,3,53,-21,0
-7,-16,24,17,,9,-87,46,378,,8,-66,77,0
-7,-16,23,17,,19,-40,20,377,,9,-26,66,0
-8,-17,22,17,,14,-80,26,373,,8,17,-7,0
-8,-17,22,17,,19,-55,25,341,,11,-58,60,0
-9,-18,21,17,,14,-56,17,254,,7,24,13,0
-8,-18,22,17,,12,-59,35,183,,11,27,-15,0
-8,-19,22,17,,7,-27,-6,104,,18,-60,81,0
-9,-19,22,17,,9,-78,39,33,,10,35,-13,0
-10,-19,20,17,,8,-14,-9,0,,20,-62,75,0
-10,-19,20,17,,7,-59,32,0,,16,-13,49,0
-10,-20,20,17,,9,-66,43,0,,10,-12,10,0
-9,-19,20,17,,4,-4,-27,0,,21,-27,59,0
-10,-20,21,17,,11,-66,38,0,,13,26,5,0
-11,-20,20,18,,11,-25,7,0,,15,-55,56,0
-10,-20,20,17,,8,-22,7,0,,12,14,15,0
-10,-19,21,17,,12,-50,45,0,,5,5,-1,24
-10,-18,2,,,5,20,-16,0,,23,-52,60,96
1,17,,,,-7,-37,26,0,,17,0,25,136
-11,-19,22,17,,-8,-25,26,0,,8,-40,33,192
-10,-18,21,17,,-25,19,-28,0,,18,-12,32,280
-9,-18,21,17,,-28,-29,23,0,,4,-31,19,341
-9,-18,21,17,,-40,25,-43,0,,20,-26,41,366
-9,-17,22,17,,-41,,,,,2,-13,1,
-9,-17,22,17,,,-35,9,0,,3,379,,
-9,-17,22,17,,-42,-1,-10,0,,18,-36,47,377
-8,-17,21,17,,-39,32,-33,136,,0,1,2,373
-8,-16,23,17,,-40,20,-34,150,,2,-48,38,364
-8,-16,24,17,,-31,-21,1,195,,12,4,20,310
-8,-14,23,17,,-26,-13,14,276,,-1,-32,32,230
-8,-15,23,17,,-32,0,4,339,,8,-7,27,169
-7,-14,24,17,,-25,-15,32,363,,1,19,-2,94
-5,-13,24,17,,-33,61,-16,374,,1,-50,51,32
-5,-13,25,17,,-25,-6,41,368,,0,16,3,0
-5,-12,25,17,,-34,66,-5,362,,-9,-8,14,0
-5,-12,25,17,,-29,1,47,337,,1,-28,40,0
-4,-12,25,17,,-35,63,12,257,,-2,13,6,0
-2,-10,25,17,,-27,13,51,187,,-11,-38,40,0
-2,-10,27,17,,-24,55,32,112,,-3,6,11,0
0,-10,27,17,,-22,24,55,38,,-10,10,4,0
0,-9,27,17,,-7,40,53,0,,-9,-33,48,0
0,-10,27,17,,-8,34,53,0,,-6,4,15,0
1,-8,28,17,,6,3,88,0,,-15,-16,27,0
3,-9,28,17,,3,58,33,0,,-8,1,27,0
3,-8,29,17,,2,32,49,0,,-11,23,-3,0
3,-8,29,17,,23,-1,82,0,,-15,-32,54,0
4,-8,30,17,,22,32,45,0,,-11,30,-6,0
5,-8,30,17,,27,-20,93,0,,-16,3,11,0
7,-8,31,17,,41,-18,98,0,,-11,-10,44,0
7,-8,3,,,37,16,54,0,,-16,12,4,12
2,17,,,,50,-34,105,0,,-16,-32,49,88
7,-7,33,18,,43,9,48,0,,-12,25,2,136
8,-8,32,17,,40,-28,,,,-15,-27,43,207
8,-8,32,17,,,76,0,,,-10,24,15,293
9,-8,33,17,,56,-10,73,0,,-13,-22,31,346
10,-7,34,18,,47,12,37,0,,-8,40,-12,369
11,-7,35,17,,39,-54,93,0,,-7,,,
11,-7,34,17,,45,6,30,0,,,-43,61,376
12,-7,35,17,,29,-21,40,48,,-3,-5,52,374
12,-7,34,16,,34,-42,68,104,,-8,22,-3,369
13,-6,35,17,,15,-11,28,169,,0,-37,67,341
13,-7,35,18,,20,-65,59,247,,-4,48,-19,256
13,-7,36,17,,18,-27,16,326,,2,-55,80,189
13,-7,36,17,,11,-74,55,360,,-2,57,-15,108
13,-6,36,17,,18,-28,8,375,,3,-62,72,39
14,-7,36,17,,12,-89,50,378,,1,45,-8,0
14,-5,36,17,,20,-36,9,374,,5,21,-10,0
14,-5,36,17,,16,-90,40,367,,10,-46,79,0
14,-5,36,17,,20,-36,10,310,,5,29,15,0
14,-5,37,17,,13,-77,34,220,,9,-40,41,0
14,-5,36,17,,11,-32,12,152,,14,-62,81,0
14,-5,36,17,,7,-51,16,72,,11,37,-18,0
14,-5,36,17,,12,-80,45,0,,17,-66,78,0
13,-5,36,17,,7,-4,-20,0,,9,37,-6,0
13,-5,36,17,,8,-72,44,0,,12,-4,8,0
13,-5,35,17,,8,-45,23,0,,18,-59,66,0
12,-4,35,17,,3,-23,-13,0,,10,25,5,0
13,-5,36,17,,10,-52,29,0,,17,-51,53,0
12,-5,35,17,,8,-2,-14,0,,22,-44,71,0
12,-5,35,17,,10,-43,30,0,,9,16,-4,0
11,-5,34,17,,10,4,0,0,,13,-40,39,0
