x Normal 1,y Normal 1,z Normal 1,i Normal 1,SEP, x Normal 4, y Normal 4, z Normal 4, i Normal 4,SEP, x Normal 3, y Normal 3, z Normal 3, i Normal 3
-2,-4,28,118,,-6,15,11,0,,-8,16,17,0
6,-21,28,168,,7,-30,30,0,,11,-39,39,2
1,-9,31,236,,-2,2,29,0,,-7,10,23,68
4,-16,25,309,,-8,18,11,0,,-4,1,18,113
12,-37,42,354,,10,-42,44,0,,12,-33,43,165
-6,8,18,370,,-8,20,14,0,,-6,7,16,235
10,-32,39,376,,0,-5,19,0,,11,-39,40,310
-3,6,21,370,,7,-21,41,0,,-7,9,19,350
8,-29,32,366,,-8,14,21,0,,3,-19,29,365
-3,0,27,341,,8,-31,32,0,,5,-14,31,379
-8,11,12,267,,8,-29,43,0,,-3,-8,24,369
12,-36,48,197,,-6,12,14,0,,8,-21,35,368
-9,15,8,128,,11,-33,43,0,,-4,0,20,341
12,-43,48,51,,0,-2,30,0,,9,-26,39,269
-10,15,13,0,,0,-19,27,13,,-4,7,19,211
13,-45,43,0,,6,-13,33,80,,4,-28,37,135
7,-23,41,0,,-6,10,19,124,,2,0,23,79
-6,1,15,0,,13,-37,41,180,,-9,6,18,7
9,-42,40,0,,-6,9,18,256,,11,-35,42,0
-4,10,24,0,,9,-37,38,324,,-6,8,16,0
4,-31,33,0,,-1,4,23,356,,-1,-15,30,0
10,-39,43,0,,-6,5,17,372,,,,,
-8,18,16,0,,12,-35,,,,6,-12,31,0
0,-11,27,0,,,43,379,,,-4,8,14,0
3,-15,36,0,,-8,12,14,369,,7,-33,44,0
-3,,,,,13,-38,42,367,,-3,6,16,0
2,16,0,,,-7,14,16,325,,-5,0,17,0
6,-35,38,0,,10,-37,44,240,,2,-24,35,0
-7,15,20,0,,-8,15,14,183,,0,0,29,0
-7,15,11,0,,8,-38,40,99,,-7,8,18,0
8,-35,47,0,,12,-30,42,32,,7,-33,40,0
-3,3,28,0,,-8,7,14,0,,2,-12,39,0
0,-18,24,42,,13,-39,45,0,,-4,0,16,0
0,-10,35,102,,0,2,26,0,,6,-21,43,0
0,-7,22,148,,0,-22,29,0,,-5,16,20,0
10,-39,44,214,,12,-44,44,0,,3,-33,36,0
-8,18,17,294,,-7,16,14,0,,8,-34,44,41
9,-36,39,346,,8,-40,41,0,,-8,19,8,103
-7,13,19,366,,6,-22,34,0,,9,-45,52,146
5,-26,33,378,,-5,6,19,0,,-9,29,6,204
-3,6,26,377,,4,-29,37,0,,0,-12,22,282
-10,20,14,373,,-5,5,25,0,,2,-17,40,336
8,-38,42,355,,-8,15,11,0,,-4,5,11,365
-10,23,13,281,,8,-38,45,0,,6,-31,47,373
9,-36,42,207,,-10,23,10,0,,-7,22,8,374
-7,22,16,137,,-2,-7,22,0,,4,-27,32,369
6,-35,38,60,,3,-15,39,0,,-5,2,28,363
-4,11,22,0,,-9,20,14,0,,1,-10,21,309
-6,16,10,0,,7,-37,38,54,,0,-12,40,241
10,-39,49,0,,-8,14,19,110,,0,5,14,175
-8,23,11,0,,4,-31,37,158,,8,-36,41,103
1,-13,21,0,,-3,10,23,223,,-8,13,20,32
3,-17,36,0,,-8,16,10,301,,8,-27,29,0
-8,20,13,0,,8,-39,48,348,,9,-34,47,0
9,-38,41,0,,-9,22,10,367,,-6,17,13,0
-5,14,20,0,,8,-40,47,,,10,,,
-5,11,13,0,,378,,,,,,-39,45,0
8,-34,42,0,,-8,24,14,374,,-1,-11,38,0
-2,1,28,0,,7,-36,39,369,,3,-7,17,0
5,-15,25,0,,-8,14,20,346,,5,-20,42,0
10,-34,43,0,,-9,18,8,278,,-6,13,21,0
-7,,,,,9,-37,49,211,,9,-29,32,0
14,16,0,,,-8,25,8,147,,7,-27,42,0
8,-32,39,0,,8,-43,48,67,,-7,10,14,0
3,-20,38,0,,0,-11,36,0,,10,-33,42,0
-2,-1,21,29,,-2,-1,14,0,,-2,-3,36,0
8,-26,39,91,,6,-27,47,0,,4,-13,21,0
-4,0,25,129,,-7,18,21,0,,11,-36,40,0
8,-24,31,185,,8,-35,33,0,,-8,15,17,0
-1,-5,28,265,,9,-38,47,0,,11,-38,38,9
6,-20,31,329,,-5,17,10,0,,8,-23,39,76
4,-12,32,357,,11,-42,48,0,,-4,0,18,117
1,-9,23,374,,1,-5,34,0,,11,-31,42,171
10,-32,41,375,,1,-8,19,0,,-6,6,15,245
-5,8,20,368,,10,-40,41,0,,13,-37,40,317
9,-30,36,363,,-8,15,18,0,,-7,8,19,353
-5,3,24,324,,9,-32,35,0,,1,-17,27,366
6,-26,34,246,,7,-27,45,0,,5,-15,32,378
11,-32,49,181,,-4,9,14,0,,-2,-6,23,368
-7,11,9,104,,8,-25,30,0,,9,-23,37,367
13,-39,48,32,,-1,-3,28,0,,-5,1,20,336
-11,12,11,0,,-6,8,16,5,,10,-27,40,257
14,-44,47,0,,13,-36,40,75,,-7,7,16,200
4,-14,39,0,,-6,8,18,118,,5,-26,35,122
-3,-7,18,0,,1,-10,22,166,,1,-2,25,62
9,-25,41,0,,7,-19,38,241,,0,-22,30,0
-7,14,19,0,,-1,-5,18,310,,11,-36,41,0
7,-35,34,0,,11,-29,40,354,,-7,10,16,0
9,-35,41,0,,-5,3,16,370,,10,-,,
-8,16,17,0,,11,-3,,,,35,46,0,
8,-36,40,0,,2,41,375,,,7,-14,32,0
0,-12,33,0,,-8,10,14,367,,-4,-9,23,0
-1,-3,16,0,,14,-36,42,364,,6,-23,38,0
7,-35,38,0,,-8,14,14,324,,-3,6,19,0
-8,16,,,,-1,-7,19,245,,3,-23,34,0
21,0,,,,7,-18,40,187,,8,-26,41,0
7,-29,36,0,,-4,-1,16,104,,-9,10,15,0
7,-32,47,0,,11,-27,44,34,,0,-15,21,0
-10,16,11,14,,-9,5,12,0,,2,-12,38,0
11,-38,45,87,,7,-35,33,0,,-5,0,16,0
-10,19,15,133,,-1,6,27,0,,7,-35,41,0
9,-38,42,193,,-10,17,12,0,,-7,18,17,0
3,-13,36,268,,-3,-12,24,0,,-8,8,13,0
-4,-3,19,334,,10,-43,41,0,,9,-33,43,28
5,-23,40,358,,10,-43,41,0,,-5,10,23,98
-6,8,15,375,,6,-20,35,0,,3,-27,32,137
8,-29,42,376,,-5,5,19,0,,-1,4,30,189
-9,17,13,370,,6,-32,38,0,,0,-16,24,270
2,-19,25,366,,-5,7,24,0,,2,-14,37,329
0,-3,33,319,,-8,14,12,0,,-9,28,8,361
-2,-6,20,240,,8,-38,46,0,,8,-45,44,373
2,-13,38,176,,-11,23,9,0,,-7,23,16,376
-6,2,18,104,,-2,-9,22,0,,4,-30,34,372
8,-37,38,30,,3,-13,38,0,,-4,6,27,366
-6,14,21,0,,-11,20,15,3,,-8,25,6,326
6,-30,33,0,,8,-37,37,68,,9,-41,48,250
10,-35,45,0,,-9,15,20,117,,-9,26,11,181
-9,19,11,0,,6,-31,37,170,,7,-38,42,106
12,-42,44,0,,-5,12,23,237,,-7,16,18,38
1,-9,32,0,,-10,15,13,317,,8,-30,32,0
0,-8,21,0,,8,-38,45,353,,8,-35,48,0
9,-40,41,0,,-9,20,10,372,,-7,18,11,0
-5,17,17,0,,10,-,,,,4,,,
7,-32,34,0,,39,45,377,,,,-18,24,0
9,-29,40,0,,-9,24,15,369,,0,-8,35,0
-,,,,,6,-37,38,368,,-7,17,12,0
6,13,16,0,,-8,16,19,327,,9,-39,43,0
4,-20,26,0,,6,-28,33,246,,-6,14,17,0
0,-6,33,0,,-3,9,28,189,,-2,3,14,0
-6,14,16,0,,-10,24,9,114,,7,-26,42,0
9,-34,39,0,,8,-43,47,42,,-5,8,26,0
-6,9,19,0,,-9,24,11,0,,8,-24,26,0
-3,-4,23,46,,11,-43,45,0,,9,-33,43,0
8,-26,38,102,,6,-22,44,0,,-8,14,16,0
-4,2,18,145,,-5,8,12,0,,4,-14,22,0
7,-27,34,207,,8,-39,37,0,,1,-9,35,0
-1,-3,24,288,,-5,9,22,0,,-1,-9,21,0
6,-24,33,344,,-5,16,10,0,,11,-36,38,32
2,-8,29,361,,12,-41,48,0,,-7,7,23,96
3,-13,27,376,,-7,22,11,0,,11,-32,34,134
11,-35,42,376,,0,-11,23,0,,-4,4,26,194
-5,10,16,369,,4,-16,36,0,,-5,5,16,267
10,-34,41,352,,-7,14,16,0,,13,-37,40,333
-5,8,17,291,,10,-33,39,0,,-8,8,19,358
8,-31,40,216,,-6,9,23,0,,12,-34,40,370
-4,8,18,162,,-5,6,14,0,,-6,9,18,377
5,-31,36,76,,8,-31,41,0,,-2,-6,22,367
11,-36,48,7,,-1,0,25,0,,8,-23,38,363
-9,11,8,0,,4,-20,30,38,,-5,1,19,313
12,-43,50,0,,13,-33,40,102,,9,-27,40,242
2,-6,35,0,,-6,6,17,144,,-7,7,16,183
0,-15,21,0,,13,-35,40,209,,4,-24,33,106
11,-47,45,0,,-5,7,17,284,,1,-3,28,42
-7,17,17,0,,11,-36,,,,1,-20,29,0
9,-40,38,0,,,40,344,,,5,-14,31,0
8,-29,41,0,,-3,3,21,363,,-7,10,18,0
-6,13,18,0,,8,-26,33,374,,,,,
2,-23,32,0,,1,-2,25,378,,9,-35,43,0
-2,-5,30,0,,-7,8,15,369,,7,-18,33,0
0,-9,20,0,,13,-35,43,360,,-5,-6,22,0
7,-37,43,0,,-9,13,12,298,,7,-25,37,0
-9,19,,,,11,-38,46,218,,-2,2,21,0
,16,0,,,-7,15,12,160,,2,-19,33,0
-4,5,15,0,,10,-40,43,70,,8,-28,42,0
4,-29,45,0,,-3,9,26,0,,-10,11,16,0
-7,10,21,3,,-5,19,6,0,,0,-11,20,0
6,-27,29,70,,-5,19,6,0,,3,-15,40,0
-5,0,32,113,,4,-30,32,0,,-6,2,16,0
-8,19,12,169,,4,-30,32,0,,6,-33,40,0
9,-39,44,237,,13,-42,43,0,,-7,15,21,0
-9,17,15,312,,-20,5,6,0,,-9,9,15,0
10,-37,40,355,,1,-15,26,0,,10,-33,44,46
-8,15,19,368,,5,-24,22,0,,-9,17,11,108
7,-29,35,379,,-4,19,21,0,,2,-24,31,152
-6,9,25,374,,7,-31,38,0,,0,3,31,207
-8,14,14,369,,-12,4,17,0,,-1,-15,23,291
7,-32,42,338,,-8,13,13,0,,3,-14,36,340
-10,20,13,257,,9,-37,46,0,,-4,2,16,366
9,-35,43,188,,-2,0,32,0,,6,-27,44,375
-9,20,14,117,,0,-10,24,0,,-6,22,17,373
8,-36,39,39,,1,-12,37,0,,5,-30,32,368
-9,15,19,0,,-12,20,15,1,,-3,5,28,356
-6,5,14,0,,10,-39,38,72,,0,-13,23,292
9,-31,44,0,,-9,15,21,118,,0,-9,37,231
-4,9,28,0,,5,-32,36,174,,-9,26,11,159
6,-25,28,0,,8,-30,44,242,,8,-39,43,85
11,-39,44,0,,-10,13,12,320,,-7,18,18,17
-8,17,13,0,,10,-37,44,356,,7,-32,32,0
10,-39,41,0,,-9,20,12,374,,8,-37,48,0
5,-13,37,0,,9,,,,,-7,20,11,
-3,2,18,0,,,-38,44,377,,,0,,
8,-34,35,0,,-10,23,15,370,,11,-41,46,0
-5,8,24,0,,7,-37,37,367,,0,-8,35,0
-6,10,15,0,,-9,18,20,318,,2,-9,19,0
9,-32,42,0,,6,-29,34,237,,9,-41,42,0
,,,,,-5,12,25,176,,-7,16,16,0
-5,13,16,0,,-9,21,10,99,,-2,4,14,0
4,-13,25,0,,10,-41,46,28,,8,-27,42,0
2,-13,33,0,,-9,23,11,0,,-4,9,25,0
-7,9,19,29,,10,-44,45,0,,7,-25,28,0
11,-34,35,96,,4,-18,41,0,,8,-33,42,0
-4,4,24,134,,-4,4,14,0,,-6,15,14,0
9,-29,35,190,,10,-41,39,0,,11,-36,43,0
10,-29,39,276,,-5,14,21,0,,1,-8,33,0
-4,2,17,331,,5,-32,33,0,,-1,-11,22,0
11,-34,40,358,,11,-39,45,0,,7,-19,38,58
-6,8,16,375,,-6,20,11,0,,-6,8,21,110
10,-34,41,374,,11,-41,44,0,,11,-34,36,154
-7,9,15,367,,4,-12,35,0,,11,-37,41,322
11,-36,41,357,,-1,-3,19,0,,1,-4,28,332
-6,12,13,303,,7,-23,41,0,,1,-4,28,346
-4,0,16,232,,-5,12,21,0,,-6,9,18,366
7,-23,42,170,,8,-29,34,0,,12,-35,41,375
-5,2,13,93,,9,-30,42,0,,-6,11,17,368
12,-32,47,25,,-6,7,17,7,,10,-34,36,367
-3,7,21,0,,4,-24,30,74,,-7,6,23,348
6,-33,32,0,,3,-10,30,121,,8,-30,38,273
0,3,30,0,,3,-15,26,170,,-4,6,22,217
-9,17,8,0,,6,-16,34,243,,-7,8,14,147
2,-25,26,0,,0,-9,22,308,,11,-35,42,73
4,-10,35,0,,10,-37,41,355,,-9,8,16,2
-3,-9,20,0,,-4,6,20,367,,2,-21,29,0
9,-42,39,0,,9,-,,,,3,-12,31,0
-5,14,20,0,,28,38,375,,,-2,-1,,
-6,8,19,0,,-1,1,22,372,,0,27,0,
7,-32,40,0,,4,-22,28,367,,9,-38,42,0
-2,0,28,0,,1,-7,31,343,,-5,9,16,0
0,-15,24,0,,-8,14,11,270,,-4,-4,21,0
7,-37,44,0,,11,-38,48,198,,7,-26,37,0
-8,21,14,0,,-7,16,8,137,,-6,6,17,0
8,-38,41,0,,9,-42,46,58,,2,-19,34,0
4,-24,4,,,-8,14,16,0,,-1,-4,31,0
3,0,,,,-5,-3,14,0,,-9,12,15,0
-7,9,11,32,,10,-31,47,0,,8,-35,41,0
7,-31,32,97,,-8,10,10,0,,2,-14,40,0
-6,5,28,134,,5,-35,35,0,,-5,3,15,0
3,-19,28,196,,-2,3,26,0,,5,-23,43,0
0,-5,32,264,,-9,16,13,0,,-7,14,21,0
-9,18,13,329,,11,-42,42,0,,5,-32,33,5
8,-38,42,357,,3,-10,32,0,,9,-32,43,72
-8,17,16,373,,-4,0,23,0,,-9,16,11,122
8,-30,37,376,,4,-25,38,0,,8,-40,48,169
-8,12,23,369,,-7,11,21,0,,-9,24,8,238
5,-24,30,364,,4,-27,30,0,,0,-16,24,314
-6,4,29,316,,7,-35,47,0,,2,-13,37,352
-10,18,12,234,,-9,21,10,0,,-4,2,16,370
10,-33,45,165,,7,-40,47,0,,7,-26,44,376
-9,19,15,89,,0,-10,36,0,,-7,17,11,373
8,-36,39,17,,-4,-3,16,32,,8,-38,47,372
-9,14,18,0,,10,-38,40,98,,-4,5,29,344
-3,0,17,0,,-9,16,20,142,,0,-13,22,270
7,-25,44,0,,6,-32,35,202,,0,-8,38,211
-6,13,24,0,,-6,10,24,279,,-2,1,16,142
7,-29,30,0,,5,-25,32,341,,3,-25,43,68
-3,1,27,0,,-3,0,29,361,,-8,18,17,0
-6,14,14,0,,-9,19,14,3,,8,-33,32,0
10,-37,42,0,,75,,,,,10,-38,48,0
2,-9,35,0,,9,-35,42,375,,-8,,,
-3,-3,19,0,,-10,20,16,369,,21,11,0,
8,-34,33,0,,8,-35,37,361,,11,-43,46,0
-5,8,24,0,,-9,16,20,298,,-1,-8,34,0
-4,7,16,0,,6,-29,34,219,,2,-9,19,0
9,-29,43,,,-5,11,25,157,,5,-16,41,0
0,,,,,3,-23,30,77,,-7,19,17,0
-6,13,15,0,,9,-39,44,10,,9,-34,36,0
4,-16,25,0,,-10,20,13,0,,8,-27,42,0
2,-11,32,0,,11,-42,44,0,,-7,10,12,0
-7,9,21,42,,-8,22,16,0,,6,-25,27,0
12,-33,37,102,,-2,0,14,0,,-2,0,32,0
-5,6,22,146,,8,-29,43,0,,4,-16,25,0
10,-30,35,212,,-6,14,21,0,,11,-36,43,0
-4,0,23,286,,6,-33,33,0,,-6,8,22,104
-2,0,19,338,,11,-36,45,0,,-1,3,25,115
11,-32,40,361,,-6,19,12,0,,9,-34,40,127
-5,6,16,376,,11,-39,42,0,,9,-34,40,138
10,-33,40,373,,3,-10,35,0,,15,-32,38,212
-8,8,16,367,,-1,-4,19,0,,-14,-8,6,280
11,-35,44,353,,7,-22,40,0,,6,-38,37,342
-7,11,13,291,,-5,11,22,0,,-11,6,16,361
-3,-6,20,218,,8,-29,34,0,,10,-37,39,373
7,-19,38,159,,8,-30,40,0,,-6,12,17,374
-4,-5,19,70,,-8,6,18,21,,-3,-8,21,367
10,-25,42,2,,13,-34,40,91,,8,-23,40,355
-7,0,11,0,,3,-9,30,130,,-5,1,16,293
8,-36,37,0,,3,-15,27,186,,10,-27,43,221
-1,8,24,0,,5,-16,33,264,,-8,8,13,159
-8,12,9,0,,0,-10,24,328,,11,-37,44,79
12,-42,47,0,,10,-22,37,358,,-10,11,14,1
2,-4,32,0,,-3,0,19,37,,2,-23,27,0
-1,-16,22,0,,4,,,,,3,-10,32,0
9,-40,40,0,,8,-30,37,375,,-8,,,
-5,16,21,0,,-1,3,21,367,,16,15,0,
5,-31,34,0,,4,-25,31,363,,11,-41,43,0
6,-28,39,0,,1,-5,29,325,,-7,13,16,0
-7,13,15,0,,1,-17,26,246,,-5,-3,22,0
0,-20,27,0,,2,-8,32,188,,8,-28,37,0
-1,,,,,-8,17,7,122,,-6,9,18,0
-4,33,0,,,11,-44,49,43,,3,-21,33,0
-1,-7,22,0,,-8,17,12,0,,-2,-2,29,0
7,-40,45,0,,-5,-6,15,0,,-9,14,13,0
-9,17,15,10,,8,-27,48,0,,8,-37,43,0
8,-37,36,81,,-8,8,10,0,,1,-13,39,0
7,-32,48,123,,7,-40,38,0,,-4,2,17,0
-7,17,10,184,,-1,8,24,0,,7,-36,41,0
9,-38,47,256,,-9,16,12,0,,-7,15,18,0
-11,18,11,328,,10,-43,44,0,,5,-33,34,14
8,-40,44,358,,2,-6,32,0,,9,-32,44,84
-8,20,13,372,,-3,-5,22,0,,-8,16,12,128
8,-33,40,378,,7,-39,40,0,,10,-39,49,185
3,-20,40,373,,-7,15,20,0,,-9,23,9,260
-6,9,14,367,,4,-31,33,0,,10,-44,48,330
7,-29,42,322,,6,-34,47,0,,-9,24,10,360
-7,16,12,247,,-9,22,9,0,,-2,-2,17,374
8,-31,45,177,,2,-20,28,0,,5,-22,42,376
-10,17,14,102,,-1,-5,33,0,,-8,15,12,370
9,-36,39,22,,-2,-7,18,37,,7,-35,45,366
2,-10,33,0,,10,-42,43,101,,-9,23,9,320
-2,-4,19,0,,-9,21,15,149,,9,-40,48,240
10,-35,40,0,,7,-36,41,213,,-9,26,11,176
-8,15,21,0,,-7,14,22,289,,-2,0,18,104
8,-33,33,0,,6,-29,34,346,,3,-23,41,38
9,-31,42,0,,-4,4,25,363,,-5,9,11,0
-4,12,15,0,,-8,19,1,,,8,-32,33,0
9,-34,43,0,,0,377,,,,-5,8,29,0
0,-2,29,0,,10,-36,45,376,,,,,
0,-10,22,0,,-10,21,15,370,,-7,19,10,0
8,-36,38,,,8,-36,38,354,,11,-41,46,0
0,,,,,-10,18,18,279,,-7,20,12,0
-6,13,21,0,,8,-30,36,202,,3,-10,20,0
-2,3,18,0,,-6,13,25,136,,4,-17,40,0
7,-26,42,0,,3,-25,31,56,,-8,17,16,0
-5,6,24,0,,-1,1,28,0,,9,-33,36,0
5,-22,29,0,,-8,17,12,0,,-6,9,24,0
1,-6,29,0,,12,-39,46,0,,-6,11,13,0
-6,9,19,41,,3,-10,39,0,,9,-33,43,0
12,-35,39,103,,-2,-4,16,0,,-2,0,32,0
-6,8,21,147,,6,-26,41,0,,5,-15,24,0
0,-7,21,204,,-6,14,19,0,,9,-34,42,0
7,-24,37,281,,8,-33,34,0,,-6,12,17,0
-1,-2,22,339,,10,-32,45,0,,12,-36,39,41
9,-28,39,361,,-7,16,13,0,,7,-18,37,103
-3,3,17,376,,10,-38,40,0,,-3,-3,18,145
6,-20,33,374,,2,-9,32,0,,9,-27,40,209
1,-6,27,367,,1,-5,20,0,,-4,2,15,282
3,-17,28,357,,10,-34,39,0,,11,-35,43,343
1,-12,32,306,,-7,11,21,0,,-8,8,16,361
1,-11,24,232,,8,-30,33,0,,3,-19,27,372
4,-13,33,168,,8,-29,40,0,,5,-13,32,375
-6,10,12,90,,-5,6,20,26,,-2,-8,21,367
9,-37,44,22,,7,-22,30,90,,6,-23,40,355
-7,8,15,0,,0,-10,31,133,,-4,1,15,296
-4,-6,14,0,,3,-16,25,189,,10,-27,44,221
9,-26,46,0,,4,-16,33,267,,-7,8,15,162
-2,11,22,0,,1,-9,26,326,,6,-31,35,82
6,-34,34,0,,11,-36,40,358,,0,2,27,30
-1,0,28,0,,-6,5,18,3,,2,-24,27,0
-8,10,12,0,,74,,,,,14,-42,44,0
10,-36,40,0,,8,-29,37,375,,-9,18,14,0
5,-9,35,0,,-1,2,23,368,,-1,-13,25,0
-5,-4,22,0,,6,-25,31,363,,7,-18,35,0
5,-23,36,0,,-1,-4,28,320,,,,,
-5,6,25,0,,-9,11,10,243,,,,,
3,-22,28,0,,12,-35,49,176,,-5,-4,21,0
7,-32,,,,-8,14,9,104,,8,-39,39,0
44,0,,,,11,-40,47,29,,-3,8,21,0
-8,19,13,0,,-9,13,12,0,,-5,10,18,0
0,-12,24,0,,-3,-10,16,0,,8,-33,43,0
1,-14,37,0,,9,-23,44,0,,-9,15,12,0
-4,0,13,52,,-8,2,13,0,,0,-12,21,0
10,-37,37,110,,8,-41,38,0,,2,-12,39,0
-8,15,24,158,,-4,8,24,0,,-9,20,15,0
5,-29,31,226,,-10,11,13,0,,7,-37,41,0
-5,4,28,294,,10,-39,41,0,,-8,15,19,0
4,-17,26,350,,-8,20,19,0,,-9,8,13,1
9,-40,45,365,,-4,-8,24,0,,9,-32,43,65
-8,20,15,376,,5,-20,37,0,,-5,7,25,114
8,-35,39,372,,-7,7,13,0,,3,-25,32,162
-9,16,20,367,,4,-30,33,0,,-1,4,28,224
8,-30,33,348,,-4,9,27,0,,-1,-18,26,307
-9,10,25,280,,-9,20,11,0,,2,-9,33,348
5,-21,29,202,,9,-40,47,0,,-8,23,11,367
7,-30,43,138,,0,-5,33,0,,7,-40,45,377
-8,16,16,60,,-3,-8,19,56,,-7,22,16,373
10,-34,39,0,,10,-42,43,112,,4,-32,34,369
-9,14,17,0,,-9,20,17,164,,-4,9,25,349
-2,-7,20,0,,7,-37,38,233,,2,-18,26,277
5,-16,38,0,,-7,12,20,307,,9,-40,48,210
-3,0,16,0,,5,-27,32,354,,-9,27,8,146
9,-33,35,0,,-2,3,26,367,,8,-43,45,67
-4,8,25,0,,0,-14,26,378,,-7,21,15,0
-5,9,16,0,,10,-35,43,374,,-5,7,13,0
10,-32,41,0,,-11,2,,,,7,-34,47,0
1,0,29,0,,1,15,368,,,-5,,,
0,-13,24,0,,9,-36,38,337,,,13,25,0
9,-35,37,0,,-10,19,17,256,,6,-27,29,0
-7,15,20,0,,8,-31,38,185,,-1,-2,29,0
-4,0,18,0,,-6,13,22,116,,-7,21,9,0
8,-,,,,3,-26,33,38,,9,-43,46,0
25,41,0,,,-2,3,27,0,,3,-13,37,0
-4,10,22,0,,-9,16,14,0,,-1,0,16,0
6,-26,32,0,,11,-39,45,0,,9,-36,39,0
0,-2,29,0,,-9,22,14,0,,-5,12,22,0
-8,10,18,66,,-2,-8,18,0,,-5,8,15,0
12,-37,39,115,,6,-22,38,0,,8,-32,42,0
-6,11,19,165,,-5,16,18,0,,-6,12,13,0
11,-37,38,244,,7,-35,37,0,,6,-17,27,0
-4,6,19,312,,-2,10,23,0,,1,-8,32,0
-1,-4,24,355,,-7,15,14,0,,-6,10,17,0
9,-26,37,366,,0,-8,23,0,,11,-35,38,61
-3,3,21,376,,10,-36,41,0,,-6,6,20,111
9,-30,38,369,,10,-36,41,0,,-1,-5,20,153
-7,5,16,366,,6,-17,38,0,,9,-25,39,225
4,-20,31,340,,-6,13,19,0,,-3,0,16,295
1,-7,27,277,,7,-32,36,0,,11,-34,42,349
1,-15,30,206,,8,-28,39,0,,-6,7,16,365
2,-8,28,149,,-5,6,20,45,,11,-34,43,375
-1,-16,27,60,,11,-33,40,105,,-6,11,16,373
9,-36,46,0,,-6,9,17,149,,-1,-9,21,367
-6,8,12,0,,4,-16,27,212,,6,-22,39,346
-2,-11,18,0,,4,-15,32,292,,-3,0,14,277
7,-21,44,0,,2,-11,26,346,,8,-26,44,211
-5,-3,13,0,,7,-20,34,362,,-7,7,13,150
7,-39,38,0,,-1,,,,,5,-32,36,72
-3,6,23,0,,-2,20,377,,,-2,3,27,8
-6,5,14,0,,9,-26,37,374,,4,-26,27,0
8,-32,42,0,,-1,3,22,367,,14,-42,46,0
-6,14,19,0,,7,-26,35,354,,,,,
-3,-9,23,0,,-2,-1,23,291,,-9,19,14,0
4,-19,36,0,,4,-21,32,218,,12,-44,43,0
-5,8,23,0,,1,-3,27,162,,6,-18,35,0
3,-25,33,0,,0,-20,29,78,,-3,-3,20,0
5,,,,,11,-39,49,8,,8,-38,38,0
,-28,44,0,,-10,12,10,0,,-4,8,22,0
-7,16,11,0,,12,-41,48,0,,3,-23,33,0
7,-39,46,0,,7,-17,42,0,,9,-34,42,0
0,-8,32,4,,-5,-3,15,0,,-9,16,14,0
-1,-7,18,75,,10,-29,45,0,,1,-11,21,0
10,-41,44,121,,-5,10,21,0,,1,-13,40,0
-8,20,17,177,,5,-31,31,0,,-10,21,14,0
7,-36,37,253,,1,0,31,0,,8,-36,41,0
-7,9,23,315,,-7,17,19,0,,-8,14,20,0
6,-24,28,358,,-3,-11,25,0,,-8,8,13,18
-3,-2,32,368,,3,-16,35,0,,9,-32,45,86
-8,21,12,378,,-4,2,15,0,,-9,16,12,129
9,-36,42,373,,5,-31,35,0,,9,-37,46,185
-9,18,16,367,,-6,12,24,0,,0,1,30,249
8,-32,37,331,,-8,17,12,0,,1,-17,26,322
-10,14,21,255,,8,-39,48,0,,1,-11,34,355
8,-25,32,180,,-11,20,10,24,,-3,-2,19,373
-6,6,28,117,,0,-12,19,93,,6,-21,40,377
4,-19,27,38,,1,-16,42,132,,-7,19,18,370
8,-32,38,0,,-5,4,15,190,,5,-30,32,368
-9,12,18,0,,7,-26,44,265,,-5,8,26,330
2,-12,21,0,,-7,10,10,330,,1,-17,26,250
2,-11,38,0,,8,-35,45,360,,0,-4,35,193
-2,-5,17,0,,-4,6,27,,,-9,26,11,120
8,-33,35,0,,372,,,,,9,-41,45,46
-6,9,24,0,,2,-16,27,379,,-7,21,16,0
-5,5,16,0,,-1,-5,33,373,,9,-36,36,0
10,-28,41,0,,-1,-6,18,366,,9,-32,4,
0,3,29,0,,1,-16,40,318,,8,0,,
2,-17,25,0,,-5,6,13,248,,-8,19,10,0
9,-33,37,0,,8,-32,36,178,,7,-27,29,0
-7,14,20,0,,-7,13,22,109,,-2,-2,30,0
10,-32,36,,,6,-27,32,29,,2,-15,24,0
,0,,,,-3,3,28,0,,10,-43,45,0
6,-20,41,0,,-10,14,15,0,,-6,21,14,0
-3,5,16,0,,11,-37,42,0,,9,-37,39,0
6,-29,32,0,,-9,19,15,0,,6,-25,41,0
-2,1,29,24,,0,-10,20,0,,-6,9,13,0
6,-22,27,94,,10,-27,40,0,,7,-28,31,0
12,-35,40,135,,2,15,31,0,,-2,3,28,0
-7,11,18,196,,-8,12,16,0,,-7,14,14,0
12,-38,39,279,,-8,12,16,0,,9,-34,42,0
-6,8,20,333,,4,-23,29,0,,0,-8,32,0
11,-35,39,363,,5,-37,36,0,,0,-13,24,31
-4,6,20,375,,3,-2,34,0,,6,-17,37,93
6,-27,35,373,,-8,-20,13,0,,-5,8,19,132
9,-28,37,368,,0,-18,33,0,,11,-33,38,192
-7,5,18,362,,-5,15,20,0,,-5,4,20,267
10,-32,43,303,,0,-38,30,0,,8,-31,36,330
-8,8,13,236,,7,-27,38,0,,0,-1,26,356
9,-32,45,166,,-7,4,19,56,,-6,8,14,373
-5,7,14,103,,12,-34,41,110,,11,-34,43,376
