x 2 fases 1 ,x desnível 5 ,i 2 fases 1,i desnível 5,x 2 Fases 2,i 2 Fases 2
1,-7,336,0,-1,0
-7,0,398,48,-9,0
1,-3,423,113,-6,0
3,-4,480,166,-5,0
8,-4,538,244,-14,0
13,-3,561,318,4,0
5,-2,507,363,-1,0
12,-6,445,376,-4,0
10,0,375,382,11,57
7,-5,330,377,0,158
1,0,255,375,11,256
0,-5,125,333,9,330
-4,-4,2,254,8,387
0,-4,0,185,5,421
-4,-3,0,105,2,466
-4,-1,0,36,2,526
-4,-5,0,0,-2,561
-7,1,0,0,-4,538
3,-6,0,0,-3,463
0,0,0,0,-6,394
6,5,0,0,0,336
8,-7,0,0,-4,293
3,-5,0,0,5,172
11,0,0,0,5,28
-53,-6,0,0,10,0
10,1,0,0,8,0
11,-7,0,0,11,0
-1,-,0,,,
4,8,0,0,10,0
0,1,50,0,8,0
-5,-8,162,0,9,0
-1,-2,254,0,3,0
-8,-4,330,0,2,0
-6,-6,392,19,2,0
0,2,430,93,-5,0
-2,-9,483,136,-4,0
6,1,545,195,-2,0
-2,-8,566,272,-3,0
11,-4,517,339,-3,0
1,-5,446,373,3,0
10,-5,372,381,-5,0
13,-3,309,380,7,0
-2,-10,254,376,8,64
10,0,118,363,4,161
0,-8,0,293,8,255
-5,-1,0,218,6,339
0,-6,0,141,9,389
-8,-6,0,70,3,432
-10,-4,0,0,3,469
-3,-8,0,0,0,526
-6,0,0,0,-6,566
-5,-4,0,0,-3,533
0,-7,0,0,-7,457
-5,-2,0,0,-8,389
5,-6,0,0,-3,326
0,-3,0,0,-4,270
2,0,0,0,3,134
4,-9,0,0,10,0
11,-4,0,0,2,0
-2,-3,0,0,2,0
12,,0,,1,
-4,-6,4,0,,
1,-2,106,0,13,0
-9,-6,307,0,-4,0
-7,-2,373,0,5,0
1,0,406,0,-2,0
-14,-5,439,14,-4,0
2,-3,495,79,-2,0
-9,-4,550,128,-8,0
5,0,557,187,-10,0
1,-3,485,273,-3,0
0,-3,416,339,-7,0
13,-3,350,374,-3,0
8,-2,310,377,3,0
6,-3,200,375,2,0
7,-5,51,376,-2,0
2,-2,0,362,9,97
3,-4,0,283,1,196
2,0,0,220,12,282
-5,-6,0,132,7,355
-1,-1,0,63,8,401
-3,-7,0,0,3,439
-6,-1,0,0,0,498
-2,-4,0,0,3,548
-6,-6,0,0,-5,560
0,4,0,0,-6,509
1,-1,0,0,-4,438
5,-4,0,0,-4,370
9,3,0,0,3,320
6,-7,0,0,-6,266
8,-2,0,0,7,124
9,4,0,0,4,0
8,-8,0,0,6,0
4,2,61,0,7,0
4,-2,266,0,10,0
2,,344,,8,0
-4,-6,397,0,5,0
-2,0,440,0,7,
-5,-8,499,0,32,
-4,0,557,52,0,0
-1,1,560,111,0,0
1,-10,500,160,0,0
8,2,428,234,-1,0
-1,-8,364,309,-2,0
17,1,306,357,-3,0
2,-8,237,376,-6,0
5,0,94,385,-1,0
11,1,0,378,2,0
-3,-8,0,377,0,0
6,1,0,349,3,0
-1,-10,0,278,7,89
-5,0,0,209,6,187
-2,-8,0,132,12,278
-3,-8,0,61,7,362
-10,-2,0,0,7,401
-7,-9,0,0,0,442
-7,1,0,0,0,483
-3,-5,0,0,2,535
3,-5,0,0,-8,566
-4,-1,0,0,-2,521
-2,-8,0,0,-11,440
9,0,0,0,-7,372
3,0,0,0,-4,309
-53,-7,0,0,-1,233
12,0,0,0,4,88
-3,-1,87,0,-5,0
10,,197,,13,0
-5,,282,,5,0
-4,-8,402,0,2,0
-2,-1,435,0,12,0
-10,-4,486,0,2,
0,-5,537,0,0,
-15,0,559,0,3,0
4,-8,500,9,5,0
-1,-3,428,77,-5,0
-2,-1,374,129,-4,0
10,-4,316,192,-3,0
2,-3,232,278,-12,0
12,-3,91,343,-7,0
7,-2,0,372,-4,0
10,-4,0,377,-10,0
13,-2,0,378,3,0
0,-6,0,375,-5,0
2,0,0,365,0,51
3,-5,0,291,10,161
-5,2,0,222,5,257
-2,-5,0,142,12,331
-1,-5,0,70,1,392
-8,-4,0,0,10,417
1,-2,0,0,2,475
-2,2,0,0,-2,538
1,-7,0,0,1,567
5,0,0,0,-7,530
7,3,0,0,-4,451
11,-5,0,0,-5,390
11,4,0,0,-3,327
11,-2,16,0,-1,272
11,-7,126,0,3,135
7,0,238,0,8,12
1,-6,305,,5,0
3,2,386,,10,0
0,0,490,0,11,0
-6,1,510,0,8,0
0,-8,526,0,10,0
-6,3,569,0,,
-3,-4,545,0,,
4,-2,471,64,7,0
-4,-5,399,113,4,0
7,-6,340,164,1,0
-1,0,285,237,-2,0
5,-8,175,313,-4,0
7,-1,24,363,-4,0
4,-6,0,377,-4,0
9,-5,0,386,-3,0
0,-4,0,378,-6,0
-2,-7,0,377,2,0
2,-3,0,342,1,0
-2,-10,0,258,2,1
-7,-1,0,183,8,97
-1,-6,0,108,2,206
-9,-4,0,34,10,291
-14,-5,0,0,8,370
0,-6,0,0,7,406
-5,1,0,0,0,441
-3,-7,0,0,-3,495
4,-6,0,0,1,545
4,-3,0,0,-10,560
12,-8,0,0,-2,504
1,-2,0,0,-3,428
8,-4,55,0,-14,360
12,-4,262,0,4,308
-3,-2,339,0,-7,223
5,,397,,6,73
-3,-7,422,0,-5,0
-2,0,471,0,3,0
-9,-2,535,0,9,0
-10,-1,560,0,,
-4,-1,521,0,5,0
-11,-6,447,3,6,0
3,-1,379,72,0,0
-5,-1,333,120,-4,0
11,-5,281,176,2,0
8,-3,136,253,2,0
6,-4,5,328,-12,0
13,-2,0,366,-4,0
5,-4,0,376,-8,0
11,0,0,382,-13,0
0,-3,0,374,1,0
0,-2,0,368,-11,0
4,-2,0,315,-5,0
0,-5,0,235,5,0
-5,-2,0,170,1,61
-2,-4,0,90,13,169
-5,1,0,24,2,264
-3,-6,0,0,10,334
5,-2,0,0,5,396
6,-5,0,0,9,423
6,-5,0,0,-1,484
6,5,0,0,-3,543
2,-7,0,0,3,569
10,-6,19,0,-5,526
1,3,297,0,-3,451
14,-7,319,0,-7,385
11,-1,346,0,-9,320
7,-5,382,0,6,278
7,-5,413,0,0,154
-1,3,477,0,8,27
0,-,537,,7,0
-4,7,567,0,8,0
-2,1,519,0,11,
-3,0,441,0,,
-5,-8,374,36,12,0
0,0,314,102,8,0
-4,-7,244,144,4,0
5,-2,88,206,6,0
5,-6,0,283,0,0
0,-5,0,348,3,0
12,-1,0,369,-4,0
6,-7,0,381,-3,0
6,0,0,380,-6,0
9,-8,0,375,-5,0
-2,-2,0,362,-1,0
2,-5,0,290,-5,0
2,-6,0,219,3,0
-9,-4,0,149,2,0
-6,-8,0,72,3,84
-1,0,0,0,8,192
-13,-7,0,0,7,281
-4,-3,0,0,10,358
-7,-2,0,0,0,410
-8,-8,0,0,6,439
5,-3,0,0,-2,494
-7,-3,28,0,-2,554
14,-7,132,0,-4,557
0,0,244,0,-7,500
3,-5,307,0,-2,424
4,-1,387,0,-12,357
11,-1,411,,-1,306
-4,34,456,,-5,211
3,-4,513,0,0,61
-6,-3,556,0,7,0
-3,-4,546,0,5,0
-11,-12,477,0,11,0
-11,-7,406,0,3,0
-1,-4,352,66,-3,0
-8,-2,298,111,13,
3,-8,188,165,20,
-5,-8,50,245,-4,0
13,-3,0,315,0,0
7,-2,0,363,0,0
8,-3,0,378,-12,0
10,0,0,382,0,0
3,-1,0,375,0,0
11,-4,0,376,-16,0
0,-1,0,332,-6,0
0,-5,0,255,-6,0
1,0,0,190,0,0
-3,-5,0,101,9,0
-5,3,0,34,-5,65
-3,-5,0,0,14,177
-8,-3,0,0,3,266
-1,-2,0,0,6,328
2,-6,0,0,14,394
-1,3,0,0,0,427
5,-8,0,0,2,480
7,-5,78,0,-4,545
10,6,276,0,2,569
0,-8,339,0,-2,517
7,-4,401,0,-8,449
11,0,428,,1,384
10,,494,,-7,327
5,-9,553,0,4,270
2,1,565,0,0,142
2,-7,499,0,5,10
-2,-8,421,0,8,0
-2,4,352,0,7,0
-2,-9,304,34,8,0
-4,-3,213,105,9,0
-5,-3,66,147,4,0
1,-6,0,210,,
2,-2,0,288,,
5,-8,0,345,7,0
4,1,0,369,5,0
11,-10,0,380,-2,0
10,-4,0,381,3,0
6,-5,0,376,-4,0
10,-7,0,364,-6,0
7,-2,0,298,-2,0
-1,-9,0,223,-5,0
2,0,0,161,0,0
-5,-7,0,85,-4,0
-10,-3,0,13,2,0
-1,-4,0,0,3,0
-12,-7,0,0,1,51
-11,0,0,0,12,163
2,-8,0,0,4,261
-6,-8,52,0,8,327
1,0,152,0,10,399
2,-5,257,0,1,426
8,-4,385,0,4,474
13,-5,413,0,-4,536
2,-9,459,0,0,568
10,0,508,0,-5,525
-4,-3,556,0,-9,460
4,-7,541,0,-4,387
-2,-2,474,,1,315
-9,10,397,,9,273
-2,-5,344,0,-3,138
-10,-2,293,0,0,5
-4,-4,188,2,4,0
-8,-5,43,70,6,0
0,-2,0,116,12,0
5,-3,0,170,-7,0
-5,-4,0,246,-4,
13,-2,0,327,,
2,-4,0,367,10,0
7,-1,0,378,-6,0
11,-2,0,381,0,0
4,-4,0,374,-5,0
11,-2,0,364,-13,0
0,-4,0,308,3,0
-2,-2,0,224,-22,0
2,-4,0,159,0,0
-7,-4,0,73,6,0
-7,-3,0,2,-8,0
-1,-5,0,0,2,0
-8,0,0,0,4,40
3,0,0,0,-6,140
2,-5,79,0,16,244
0,4,190,0,2,317
6,-5,280,0,13,382
6,-4,346,0,-1,424
11,0,405,0,6,468
-50,-8,435,0,0,529
11,0,495,0,-6,561
6,3,555,,0,536
6,46,570,,-7,465
5,-7,498,0,-2,394
0,3,429,0,1,341
1,-4,349,0,-5,283
-3,-7,309,0,6,181
-3,-1,216,0,0,39
-4,-10,62,57,12,0
-3,1,0,113,10,0
-2,-10,0,165,7,0
2,0,0,232,14,0
2,-7,0,300,7,0
6,-4,0,356,,
4,-4,0,375,8,0
11,-12,0,382,5,0
9,1,0,377,-2,0
2,-9,0,372,1,0
4,0,0,348,-2,0
3,-9,0,269,-4,0
-4,-3,0,200,-1,0
1,-3,0,129,-7,0
-7,-10,0,57,-5,0
-9,1,0,0,-4,0
-2,-9,0,0,0,0
-7,-9,0,0,6,0
-8,0,49,0,1,79
3,-7,156,0,9,184
-6,-4,258,0,5,277
-5,-4,391,0,8,342
8,-9,421,0,8,400
-2,3,469,0,3,433
11,-9,522,0,0,478
0,-9,561,0,-2,546
13,0,520,0,-3,567
-5,-6,447,0,-4,513
3,-8,369,0,-9,448
2,,329,,-4,376
-14,,248,,-10,326
1,0,101,0,2,250
-13,-9,0,0,-2,102
0,-4,0,0,3,0
1,-3,0,29,3,0
-9,-5,0,94,0,0
9,-1,0,144,,
-4,-6,0,209,13,0
8,0,0,288,11,0
6,-2,0,345,-2,0
7,-2,0,370,4,0
15,-2,0,379,-7,0
0,-2,0,378,1,0
4,-3,0,374,4,0
0,0,0,355,-14,0
-2,-3,0,272,0,0
-2,-2,0,200,-5,0
-1,-4,0,117,-11,0
-7,-2,0,44,5,0
-2,-5,28,0,-10,0
-3,-3,242,0,-8,0
-3,1,326,0,13,72
5,-4,386,0,-4,174
-1,-3,426,0,16,267
1,-2,471,0,1,338
9,-5,538,0,15,393
8,-1,566,0,-2,438
11,-6,523,0,4,485
13,-7,448,0,5,548
15,3,370,,-8,560
6,,314,,0,514
4,-8,245,0,-9,437
2,1,100,0,1,376
2,1,0,0,2,326
-3,-7,0,0,-5,255
-4,-2,0,0,8,130
-4,-8,0,20,0,3
-4,-4,0,97,9,0
-4,1,0,134,9,0
-2,-9,0,199,,
3,2,0,276,6,0
2,-9,0,348,12,0
10,-1,0,373,4,0
4,-7,0,381,6,0
9,-2,0,381,3,0
8,-6,0,375,1,0
0,-5,0,361,0,0
9,-4,0,291,2,0
0,-9,0,216,-2,0
-3,0,0,149,-4,0
0,-9,36,72,-2,0
-4,-3,243,0,-8,0
-9,-6,327,0,1,0
-3,-10,385,0,0,0
-7,0,415,0,2,0
-5,-9,451,0,7,31
3,-6,502,0,2,137
-5,-1,553,0,10,248
5,-6,550,0,7,326
10,-9,384,0,7,386
0,1,365,0,7,426
11,-10,334,0,1,463
-3,-4,303,0,1,519
-3,-3,180,0,-9,566
2,-5,37,,0,542
2,0,0,,-4,465
3,-1,0,0,-10,394
-14,-7,0,0,0,334
2,0,0,0,-6,284
-17,-1,0,28,4,158
5,-6,0,94,-7,8
0,-1,0,135,7,0
-8,-6,0,204,3,0
10,-2,0,279,,
-2,-1,0,345,-1,0
14,-3,0,372,13,0
6,-2,0,379,-6,0
8,-4,0,379,12,0
15,-2,0,374,2,0
-2,-2,0,354,-7,0
5,-4,0,286,0,0
2,-4,0,206,-10,0
-7,-2,200,137,-14,0
-1,-3,282,56,0,0
-5,1,356,0,-6,0
-9,-5,401,0,-7,0
0,0,449,0,6,0
-1,0,506,0,-9,0
-2,-4,562,0,10,17
4,2,558,0,14,124
0,-5,487,0,12,238
3,-5,415,0,14,309
11,2,344,0,-1,378
18,-7,294,0,15,414
8,0,176,0,-3,469
11,1,32,0,3,533
5,-8,0,0,-5,564
9,-3,0,,-4,531
2,7,0,,-3,450
-1,-3,0,0,-11,376
1,-6,0,0,2,327
-5,2,0,0,-5,262
-1,-9,0,66,7,126
-3,-7,0,189,3,2
0,-1,0,205,10,0
-4,-1,0,246,12,
4,-8,0,310,,
4,-8,0,363,6,0
3,2,0,376,13,0
10,-10,0,382,10,0
7,2,0,375,5,0
9,-10,0,367,4,0
6,0,0,316,0,0
-1,-7,43,232,-2,0
5,-4,148,166,-1,0
-5,-5,249,94,-4,0
-4,-6,334,25,-5,0
-1,3,390,0,-3,0
-4,-9,413,0,-5,0
-8,-8,561,0,0,0
-2,-2,553,0,1,0
-11,-8,545,0,2,0
5,-2,520,0,8,94
2,-4,466,0,6,197
-5,-7,391,0,9,282
13,-2,329,0,6,353
0,-8,292,0,5,401
0,0,158,,6,440
-6,-24,28,,0,486
8,0,0,0,2,543
-11,-9,0,0,-10,560
-5,-2,0,0,0,506
-2,-3,0,0,-7,434
-15,-3,0,0,-8,369
-1,0,0,7,0,318
-17,-7,0,79,-4,253
-5,-5,0,127,4,108
-2,-2,0,188,-1,0
-4,-4,0,265,12,0
11,-1,0,336,1,0
2,-6,0,367,0,0
15,0,0,378,14,0
4,-4,0,378,,
9,-2,0,373,-7,0
15,-4,0,368,3,0
-1,-2,0,315,0,0
3,-2,87,226,-7,0
2,-1,193,159,-3,0
-7,-4,27,68,0,0
-2,-1,355,0,-13,0
-5,-4,398,0,-7,0
-9,-1,438,0,-7,0
3,0,489,0,-15,0
-2,-5,545,0,5,0
-2,2,561,0,-6,0
7,-2,508,0,-1,52
0,-4,430,0,11,160
11,0,365,0,2,257
8,-6,301,0,13,327
8,-7,221,0,0,387
13,4,69,0,13,422
4,-7,0,0,-4,478
6,-5,0,,3,540
0,,0,,3,567
0,1,0,0,-7,528
0,-6,0,5,0,456
-4,-6,0,28,-12,375
-2,-7,0,70,6,330
-6,0,0,121,2,288
-2,-10,0,176,-1,151
-2,-7,0,253,10,14
4,-7,0,322,5,0
1,-8,0,364,12,0
13,0,0,375,11,0
8,-9,0,382,7,0
8,-2,0,378,12,
10,-6,0,373,-8,
2,-4,0,334,4,0
4,-5,26,255,5,0
3,-6,130,183,3,0
-6,-2,241,111,-1,0
-6,-9,384,39,-4,0
-1,-1,406,0,-3,0
-9,-7,451,0,-5,0
-6,-11,513,0,0,0
-6,1,556,0,-2,0
-10,-8,538,0,0,0
4,-7,462,0,1,0
0,0,392,0,3,0
-2,-10,339,0,4,87
9,1,293,0,4,193
-45,-7,165,0,11,288
3,-2,30,0,8,358
11,1,0,0,4,405
1,-10,0,0,3,433
8,,0,,-4,478
-4,-5,0,0,2,535
-4,0,0,0,-9,565
-5,-7,0,0,-2,521
-11,0,0,9,-1,444
-2,-5,0,69,-13,370
-11,-6,0,118,4,322
0,0,0,170,-9,260
-6,-6,0,245,6,108
0,-1,0,317,6,0
8,-4,0,366,-1,0
-5,0,0,375,10,0
16,-4,0,381,0,0
2,-5,0,375,8,0
0,-3,0,369,3,
13,-3,80,320,,0
-2,-3,194,243,-8,0
4,-3,355,171,5,0
-1,-4,401,92,0,0
-10,-3,441,21,-10,0
1,-3,502,0,0,0
0,-3,553,0,-10,0
-12,0,555,0,-15,0
-2,-3,495,0,0,0
-4,-3,411,0,-12,0
1,-1,350,0,-4,0
9,-2,292,0,2,0
-1,-3,199,0,-5,44
6,-3,40,0,13,158
11,-4,0,0,0,249
7,1,0,0,12,319
14,-7,0,0,4,386
3,-2,0,,8,416
4,8,0,,-1,475
4,1,0,0,-2,537
-4,-7,0,0,3,571
-1,3,0,0,-8,526
-4,-5,0,51,-4,457
-3,-5,0,114,-5,382
-6,-2,0,158,-2,333
2,-6,0,218,6,293
2,1,0,290,2,0
6,-8,0,352,14,0
8,-3,0,374,8,0
9,-6,0,381,8,0
11,-4,0,379,18,0
6,-3,68,374,13,0
8,-10,174,353,0,
10,-1,27,280,2,
-2,-8,346,197,15,0
3,-2,400,124,3,0
-2,-7,417,46,-1,0
-7,-5,472,0,4,0
-1,-4,531,0,-6,0
-12,-9,560,0,-3,0
-13,1,528,0,-4,0
3,-2,452,0,-7,0
-6,-10,386,0,2,0
1,1,331,0,-4,0
1,-6,282,0,2,0
-6,-4,164,0,5,0
17,3,30,0,0,41
0,-12,0,0,10,159
12,1,0,0,6,258
-3,-1,0,0,9,324
9,-8,0,,9,392
7,-45,0,,6,418
-10,0,0,0,0,469
1,-6,0,0,-3,528
-13,-11,0,0,-1,569
-2,1,0,38,-8,525
-3,-7,0,102,-3,460
-11,1,0,144,-9,387
5,-2,0,217,-2,329
-7,-6,0,293,-4,265
16,0,0,356,0,123
-3,-6,0,374,7,1
8,0,0,381,-5,0
10,-7,7,377,15,0
2,0,109,373,3,0
15,-4,224,358,0,0
-5,-2,302,289,14,0
2,-2,373,204,-2,0
3,-3,410,133,3,
-9,-1,464,45,,
-4,-3,534,0,5,0
-1,-3,569,0,-13,0
-11,-4,526,0,-10,0
2,-2,460,0,0,0
5,-2,378,0,-16,0
-5,0,333,0,-5,0
5,-3,265,0,-6,0
5,-5,141,0,-2,0
8,-1,0,0,8,0
13,-4,0,0,-5,46
7,-3,0,0,15,160
25,2,0,0,2,249
11,-8,0,,4,320
3,,0,,14,386
4,2,0,0,-1,425
3,0,0,0,6,476
-5,-6,0,0,-4,540
-2,0,0,0,1,570
-6,-8,0,77,-2,524
-3,-3,0,126,-9,452
-4,-5,0,176,1,385
0,-7,0,256,-10,322
3,1,0,324,6,274
8,-8,0,368,-3,127
7,0,0,378,2,3
9,-8,1,382,11,0
10,-2,198,377,7,0
7,-8,290,367,9,0
8,-3,363,309,9,0
8,-5,406,235,8,
-3,-6,430,162,,0
2,-4,485,89,12,0
-3,-10,543,12,0,0
-6,0,553,0,-3,0
1,-8,496,0,1,0
-3,-8,417,0,-5,0
-10,-1,356,0,-1,0
2,-9,305,0,2,0
-10,-4,246,0,-8,0
4,-2,94,0,-3,0
2,-9,0,0,-4,0
-6,0,0,0,3,0
2,-1,0,0,7,0
15,-9,0,0,1,84
-1,1,0,0,8,190
13,-6,0,0,5,282
-6,-3,0,0,10,353
9,0,0,0,6,405
-6,-9,0,,6,436
-12,24,0,,-2,489
1,-5,0,0,-3,552
-12,-2,0,66,-3,561
-3,-7,0,115,-7,493
-12,-1,0,170,-6,428
3,-5,0,244,-9,356
-2,0,0,314,0,310
7,-3,0,367,-2,223
13,-3,37,376,0,68
1,-2,137,381,8,0
15,-4,237,376,-4,0
10,-2,313,368,13,0
3,-4,379,312,11,0
2,-2,414,231,-3,
-5,-5,464,157,6,
2,-1,536,81,11,0
3,-4,568,4,-5,0
-8,-1,523,0,2,0
-7,-4,454,0,-3,0
-2,-1,376,0,-15,0
-10,-1,326,0,0,0
3,-3,250,0,-1,0
4,-1,116,0,-15,0
-2,-2,0,0,5,0
11,-4,0,0,-7,0
3,-2,0,0,0,0
54,-6,0,0,9,3
11,1,0,0,-5,100
12,-7,0,0,16,218
5,,0,,2,295
8,-7,0,0,11,366
4,2,0,0,0,406
2,-5,0,0,7,445
2,-4,0,0,3,500
-4,-5,0,52,-6,558
-4,-9,0,115,0,568
-1,3,0,158,-1,494
-1,-8,0,236,-9,426
-5,0,0,306,2,357
2,-8,0,365,-9,307
4,-3,9,377,8,229
9,-5,105,382,0,73
6,-6,213,379,3,0
9,-3,370,373,9,0
9,-7,411,333,6,0
5,-1,439,255,11,0
10,-8,495,174,8,
5,-3,550,102,2,
-4,-6,552,22,1,0
1,-4,497,0,9,0
-6,-4,423,0,4,0
-10,-9,362,0,-3,0
-3,0,322,0,6,0
-13,-3,235,0,-6,0
-8,-8,92,0,-8,0
0,0,0,0,1,0
-7,-7,0,0,-4,0
4,-3,0,0,-9,0
0,1,0,0,2,0
87,-9,0,0,-3,0
-4,-5,0,0,3,0
12,-3,0,,3,65
0,0,0,,5,173
13,-7,0,0,8,266
-8,-1,0,0,9,337
5,-5,0,0,8,392
-8,-9,0,0,1,430
-6,0,0,51,2,470
0,-8,0,109,-1,533
-15,0,0,158,-4,566
0,-2,0,236,-5,518
-10,-4,0,309,-10,441
5,-2,1,367,-4,372
-1,-6,108,379,-8,319
9,-6,221,378,4,241
14,-1,300,377,-3,87
2,-2,367,372,1,0
13,-4,413,317,6,0
8,-1,453,246,-2,0
5,-4,520,166,13,0
1,-1,561,91,0,
-2,-4,546,27,29,
-3,-2,468,0,-3,0
0,-2,274,0,10,0
-5,-4,243,0,-6,0
-6,0,213,0,4,0
-2,-3,122,0,-8,0
-8,-2,1,0,-7,0
5,0,0,0,1,0
3,-2,0,0,-15,0
0,0,0,0,-14,0
8,-5,0,0,4,0
5,-7,0,0,-9,0
10,-3,0,0,4,0
12,-3,0,0,4,77
5,,0,,8,180
9,-5,0,0,15,271
-7,2,0,0,1,343
-7,-8,0,0,14,394
-7,2,0,0,-2,438
4,0,0,68,4,487
4,-7,0,114,-2,554
-8,0,0,158,-5,562
-3,-8,0,231,1,508
-1,-2,0,306,-10,427
7,-5,86,361,-3,362
8,-7,187,376,-5,306
0,-3,345,382,4,231
5,-7,400,378,5,84
7,0,433,375,-2,0
9,-9,487,350,14,0
9,-5,535,276,5,0
3,-6,555,201,7,0
9,-5,507,130,16,0
-5,-3,437,52,2,0
2,-8,363,0,9,0
0,-1,321,0,,
-8,-8,229,0,2,0
-5,0,115,0,-4,0
-7,0,0,0,4,0
-12,-11,0,0,-1,0
4,-6,0,0,-8,0
-6,-2,0,0,0,0
-1,-8,0,0,-6,0
9,2,0,0,-6,0
0,-9,0,0,2,0
12,-10,0,0,-1,0
9,0,0,0,5,2
6,,0,,10,108
3,,0,,8,222
1,-6,0,0,7,300
0,-2,0,0,8,367
2,-3,0,0,8,404
-11,-5,0,0,2,446
-4,0,0,50,1,488
-8,-7,0,111,-1,549
-9,0,105,297,-4,560
0,-8,220,317,-2,500
-12,-8,292,337,-8,434
7,-3,358,357,-4,367
-3,-12,400,370,-9,316
13,1,442,380,3,236
3,-9,502,374,-2,87
2,0,559,372,5,0
15,-2,555,354,14,0
-3,-4,483,280,-2,0
5,-2,413,205,12,0
1,-5,344,128,8,
-3,-1,302,50,36,
-2,-4,195,0,0,0
0,0,53,0,12,0
-10,-4,0,0,-9,0
-5,-1,0,0,-12,0
-2,0,0,0,-12,0
-9,-3,0,0,-5,0
6,-2,0,0,-1,0
5,-1,0,0,-7,0
0,-4,0,0,-9,0
12,1,0,0,6,0
5,-5,0,0,-8,0
15,1,0,0,-5,0
28,0,0,0,11,96
2,,0,,-3,202
6,-5,0,0,15,284
5,-1,0,0,0,358
-3,-7,0,0,15,401
3,-8,0,0,-5,450
-7,3,0,49,4,504
-3,-8,69,114,6,560
-2,1,177,157,-10,554
-5,-7,346,234,1,490
-1,0,396,305,-10,406
2,-2,433,360,3,353
6,-7,487,374,-6,293
1,1,533,381,5,197
10,-8,554,378,9,53
8,0,501,375,-1,0
10,-10,444,338,16,0
7,0,372,265,5,0
0,-7,320,183,7,0
6,-2,262,112,,
-2,-8,128,32,13,0
-4,-9,2,0,0,0
0,1,0,0,9,0
-6,-7,0,0,6,0
-8,-5,0,0,-6,0
-4,-4,0,0,0,0
-6,-8,0,0,-3,0
-2,0,0,0,-7,0
-1,0,0,0,0,0
-4,-9,0,0,-8,0
8,-1,0,0,-4,0
-2,-7,0,0,3,0
13,-10,0,0,1,0
284,1,0,,8,53
4,0,0,,4,159
7,-8,0,0,8,259
13,-5,0,0,9,332
-7,-1,0,0,5,392
3,-8,90,0,9,423
-15,1,195,55,1,465
-1,-5,276,112,1,517
-14,0,344,160,-1,562
-5,-4,392,238,-5,543
7,-2,428,310,-3,468
-12,-1,478,366,-9,399
10,-5,538,373,-3,346
-4,-1,562,380,-8,291
15,-6,518,376,5,165
11,0,441,369,0,26
1,-3,370,327,8,0
15,-1,309,246,13,0
2,-2,256,164,1,0
5,-2,109,91,10,0
4,-3,0,6,10,0
-6,-4,0,0,-2,0
-7,-3,0,0,-2,
1,-4,0,0,,
-8,1,0,0,-7,0
-7,-1,0,0,-4,0
-2,-4,0,0,-1,0
-9,0,0,0,-16,0
8,-4,0,0,-6,0
6,-1,0,0,-7,0
1,-4,0,0,-13,0
11,-5,0,0,3,0
6,0,0,0,-7,0
3,-,0,,-2,29
10,5,0,0,10,135
9,-4,0,0,2,238
6,2,0,0,13,308
4,-8,19,0,0,381
-3,0,128,29,14,412
2,-2,308,103,-5,465
-6,-6,378,142,0,521
-4,1,408,205,1,568
-4,-8,452,282,-10,540
-9,-1,512,345,-1,468
4,-6,550,374,-12,384
1,1,542,382,5,341
8,-8,477,380,2,285
5,-2,414,376,-5,171
11,-7,350,348,11,26
7,-3,301,271,1,0
9,-5,185,200,1,
9,-8,61,130,3,0
0,-1,0,52,8,0
5,-8,0,0,6,0
-1,0,0,0,15,0
-3,-2,0,0,1,0
-2,-8,0,0,5,0
-3,-2,0,0,4,0
-11,-6,0,0,-2,0
-5,-3,0,0,-1,0
-4,-5,0,0,1,0
-1,-10,0,0,-6,0
5,-6,0,0,0,0
-4,-2,0,0,0,0
12,-5,0,0,-8,0
-2,0,0,,4,0
13,,0,,6,0
0,-8,0,0,0,37
-6,-7,0,0,9,141
11,0,60,0,7,245
-8,-8,168,0,8,312
3,-2,264,48,8,379
-15,-4,326,111,7,409
1,-4,385,162,-2,458
-13,-2,413,244,0,506
1,-4,473,316,1,553
5,-2,537,365,-8,548
-9,-6,567,374,-2,482
12,1,519,382,-10,402
-6,-6,444,375,-9,352
5,0,367,373,-1,294
10,-5,304,332,0,182
1,-3,237,254,4,44
11,-1,84,172,-2,0
-3,-6,0,99,12,0
3,-2,0,27,1,0
5,-4,0,0,8,
0,0,0,0,0,
-6,-5,0,0,11,0
2,0,0,0,-8,0
-9,1,0,0,3,0
-13,-4,0,0,-2,0
5,-3,0,0,-8,0
-8,0,0,0,-2,0
2,-4,0,0,-3,0
7,2,0,0,-13,0
4,-7,0,0,-2,0
-43,-5,0,0,-5,0
15,-1,0,,-4,0
7,,0,0,3,0
11,-6,0,0,-5,0
4,0,18,0,10,104
7,-6,123,0,1,204
4,-8,306,3,11,295
-3,3,377,69,6,361
2,-9,409,125,0,405
-5,2,450,171,11,446
-2,-4,513,248,-3,506
-4,-6,552,320,0,552
-6,-2,535,364,-7,554
3,-9,469,376,-8,495
1,1,412,381,0,418
10,-8,342,377,-10,351
5,1,298,373,4,308
9,-4,199,339,-5,214
9,-7,44,260,9,76
7,-2,0,190,11,0
9,-8,0,117,4,0
2,-1,0,38,11,0
3,-7,0,0,10,0
1,-4,0,0,,
-7,-5,0,0,7,0
-7,-8,0,0,7,0
-1,-1,0,0,2,0
