normal,2fase,desb,inc,i normal,i 2 fase,i desb ,i inc
11,0,56,-5,309,0,0,285
-5,-2,47,0,351,0,0,343
0,2,49,-5,368,0,0,367
8,-2,39,3,378,0,0,378
-5,-7,29,-7,370,0,0,376
10,-1,35,5,367,0,0,369
-7,-9,14,-7,343,0,0,349
11,-14,20,1,265,0,0,280
-6,0,18,-8,208,0,0,198
1,-5,13,-1,132,0,0,123
5,-3,14,-7,62,0,12,53
-2,4,11,-7,0,0,85,0
8,0,22,3,0,0,129,0
-1,4,14,6,0,20,205,0
6,12,23,-7,0,138,289,0
8,1,14,-4,0,234,349,0
-3,8,18,-3,0,308,369,0
5,12,9,-9,0,382,381,0
2,-3,9,0,0,415,0,0
-4,5,0,-8,0,466,0,0
7,-3,9,-11,0,535,373,0
-5,-2,7,3,0,570,353,0
-3,-9,17,-5,0,530,280,0
6,-10,2,-6,0,463,200,0
-4,-4,12,1,0,382,127,0
-4,-11,5,-9,0,325,49,0
0,3,11,1,0,273,0,0
0,-5,12,0,0,150,0,0
-6,11,2,-10,0,17,0,0
-6,8,6,-1,0,0,0,39
4,6,-4,-6,0,0,0,103
-1,13,-18,-3,61,0,0,148
-9,5,-18,-5,110,0,0,221
11,11,-32,-7,160,0,0,298
-10,0,-42,-2,235,0,0,351
10,0,-42,-8,315,0,0,368
-9,4,-48,0,355,0,0,380
6,0,-38,-6,369,0,0,374
-3,-5,-41,-3,378,0,0,368
-9,-2,-31,-4,373,0,0,345
8,-5,-41,-4,368,0,0,274
-8,-3,-35,-1,341,0,3,200
6,5,-38,-7,262,0,89,1
-8,6,-33,28,200,0,128,0
5,6,-33,-3,123,0,184,51
-5,6,-32,-5,53,0,257,0
-9,2,-33,-2,0,82,328,0
8,10,-33,-4,0,18,361,0
-2,1,-21,-6,0,0,370,0
1,14,-27,-2,0,282,0,0
9,11,3,-2,0,352,0,0
-9,7,-8,-2,0,402,363,0
8,7,-17,-1,0,426,348,0
5,-1,-3,-4,0,484,290,0
-4,0,-2,-2,0,542,216,0
7,-4,5,-4,0,556,156,0
-4,-2,16,-2,0,496,84,0
2,-3,10,-4,0,427,10,0
9,-5,36,-4,0,354,0,0
-9,0,34,0,0,313,0,0
0,-4,35,-5,0,225,0,0
4,5,53,-3,0,72,0,0
-7,5,40,-3,0,0,0,64
7,0,51,-4,0,0,0,115
1,12,53,0,0,0,0,163
9,6,44,-7,68,0,0,247
-5,6,51,0,117,0,0,313
11,9,33,-6,161,0,0,363
-7,-2,37,-5,234,0,0,374
3,2,34,-2,309,0,0,381
3,2,8,-5,350,0,0,373
0,-9,23,2,369,0,0,369
6,-6,16,-7,377,0,0,327
-5,-1,15,3,369,0,0,254
10,-13,15,-8,366,0,36,169
-5,-4,12,4,342,0,99,0
5,-7,19,0,268,0,145,0
0,-8,16,-4,217,0,229,28
2,5,24,-5,144,0,308,0
6,-7,14,-1,70,64,0,0
-4,14,364,-9,3,18,0,0
9,0,18,0,0,0,377,0
6,3,7,-8,0,264,382,0
-4,4,13,-8,0,334,376,0
8,11,6,1,0,396,368,0
0,-4,12,-4,0,436,318,0
4,3,6,-5,0,494,248,0
7,-6,2,-3,0,552,175,0
-4,-3,15,-10,0,568,102,0
7,-11,0,0,0,500,28,0
0,-11,16,-8,0,430,0,0
0,-1,16,-8,0,350,0,0
-7,-8,3,0,0,302,0,0
-7,3,3,-6,0,219,0,0
-5,-5,-8,-6,0,66,0,14
9,13,-22,-3,0,0,0,89
0,7,-24,-8,0,0,0,120
-2,8,-45,1,0,0,0,173
0,10,-39,-8,0,0,0,250
11,3,-48,-3,55,0,0,324
-16,11,-44,-5,106,0,0,368
7,0,-40,-4,157,0,0,377
-8,0,-36,-3,220,0,0,378
-1,1,-33,-9,300,0,0,369
4,-3,-43,-1,343,0,0,365
-4,-5,-32,-7,366,0,45,307
8,-3,-38,-2,375,0,115,231
-9,-8,-28,-4,370,0,160,168
7,-1,-35,-3,366,0,235,94
-9,2,-28,-4,345,0,308,27
-3,-1,-34,-6,279,0,356,0
3,5,-26,0,213,0,364,0
-5,7,-24,-2,138,56,372,0
6,10,0,-4,65,17,0,0
-9,0,-24,-4,0,0,362,0
3,7,-12,-1,0,261,360,0
-2,11,-11,-3,0,336,309,0
-10,10,2,-3,0,398,244,0
10,5,-3,-3,0,423,170,0
-10,2,19,-3,0,480,109,0
8,2,14,-3,0,538,28,0
6,-2,28,-2,0,561,0,0
-6,-2,35,-1,0,507,0,0
6,-2,31,-4,0,445,0,0
-4,-4,52,0,0,375,0,0
2,-5,50,-3,0,330,0,0
10,1,43,-3,0,255,0,0
-9,2,55,0,0,125,0,16
0,5,46,-7,0,2,0,93
3,4,48,-1,0,0,0,134
-7,11,52,-5,0,0,0,200
8,10,30,-2,0,0,0,285
-28,6,36,4,0,0,0,342
-5,10,30,-6,88,0,0,369
-6,7,23,2,128,0,0,379
10,-1,22,-7,180,0,0,377
-6,2,11,-1,259,0,0,370
11,-5,13,-6,329,0,0,356
-5,-10,19,-4,361,0,72,280
0,-1,16,-2,372,0,121,213
6,-12,18,-6,377,0,187,137
-4,-11,16,0,369,0,268,0
10,2,13,1,363,0,379,69
-6,-6,13,-10,319,0,378,0
10,1,6,0,238,0,382,0
-5,2,6,-9,176,50,0,0
2,8,0,-8,98,162,0,0
6,0,19,3,39,0,375,0
-1,13,5,-7,0,254,363,0
7,2,5,-5,0,330,306,0
-3,10,13,0,0,392,226,0
8,-4,3,-10,0,430,150,0
9,4,4,0,0,483,80,0
-3,-2,-2,-8,0,545,3,0
5,-9,8,-10,0,566,0,0
1,-2,13,3,0,517,0,0
-3,-10,4,-6,0,446,0,0
8,-4,5,-7,0,372,0,0
-7,-8,-14,2,0,309,0,0
0,0,-25,-11,0,254,0,0
4,5,-21,1,0,118,0,29
-5,-5,-43,0,0,0,0,94
5,13,-37,-10,0,0,0,134
6,2,-51,0,0,0,0,192
-7,7,-50,-7,0,0,0,270
0,11,-37,-5,0,0,0,338
8,4,-43,-3,43,0,0,370
-4,11,-32,-8,103,0,0,380
6,0,-48,0,153,0,0,376
0,-2,-32,-9,209,0,42,369
0,2,-36,1,289,0,116,365
2,-7,-28,-5,342,0,154,308
-1,-7,-32,-3,364,0,225,233
7,-1,-35,-2,375,0,296,158
-5,-8,-31,-6,375,0,3,85
2,3,49,-2,368,0,0,9
-2,2,-33,-7,356,0,365,0
-2,0,-22,0,300,0,374,0
7,6,-28,-2,224,4,363,0
-8,6,-8,-3,158,106,364,0
5,11,-15,-3,79,0,320,0
-6,-50,5,0,18,0,257,0
-7,11,-3,-6,0,307,183,0
8,6,3,-5,0,373,123,0
-9,6,19,0,0,406,49,0
2,5,18,-2,0,439,0,0
9,0,34,-2,0,495,0,0
-10,1,35,-4,0,550,0,0
10,-3,46,-2,0,557,0,0
4,-3,47,-3,0,485,0,0
-6,-4,42,-2,0,416,0,0
8,-3,56,-4,0,350,0,0
-5,-2,52,-3,0,310,0,0
5,2,45,1,0,200,0,52
8,2,48,-4,0,51,0,113
-9,6,35,1,0,0,0,158
0,4,36,-6,0,0,0,244
0,11,32,2,0,0,0,312
9,9,11,-6,0,0,0,364
1,2,23,-3,0,0,0,375
-3,4,17,4,0,0,0,381
10,3,14,-6,63,0,0,373
-6,-4,13,2,114,0,55,369
8,1,15,-6,157,0,111,319
-2,-7,19,0,219,0,168,245
-5,-9,18,-7,293,0,260,162
11,-2,23,0,348,0,330,0
-6,-7,14,3,367,0,369,87
11,-8,19,-7,376,0,381,20
-5,3,7,-7,372,0,0,0
8,-6,14,3,365,0,0,0
-4,-5,14,-9,349,0,374,0
-6,8,4,-5,283,61,357,0
11,-2,12,-2,216,0,280,0
-5,0,7,-5,151,0,208,0
9,11,7,0,72,266,130,0
-7,0,9,-8,3,344,61,0
0,13,2,-10,0,397,0,0
7,-5,17,3,0,440,0,0
-4,3,7,-10,0,499,0,0
9,2,2,-6,0,557,0,0
-1,-14,3,-4,0,560,0,0
-3,1,-23,-8,0,500,0,0
5,-13,-17,0,0,428,0,0
1,0,-38,-8,0,364,0,0
-5,1,-48,-10,0,306,0,27
8,-9,-40,1,0,237,0,100
-7,9,-53,-10,0,94,0,139
0,-4,-35,2,0,0,0,213
4,8,-42,-9,0,0,0,279
-6,6,-37,0,0,0,0,339
5,7,-37,-7,0,0,0,373
6,15,-44,-10,0,0,0,381
-7,0,-35,-5,0,0,66,375
3,4,-39,-11,0,0,125,372
9,0,-30,0,55,0,173,355
-3,-2,-34,-8,108,0,254,279
4,-2,-31,0,160,0,322,210
0,-1,-33,-6,219,0,361,138
0,-7,-30,-1,297,0,366,64
2,-2,-23,-5,346,0,0,1
-7,-3,28,-7,366,0,0,0
6,-3,-24,-41,377,0,360,0
-5,5,-12,0,372,0,354,0
3,-1,-12,-3,367,0,290,0
-1,1,3,-5,346,0,226,0
-2,9,-2,-1,276,87,153,0
1,8,17,-4,208,197,91,0
-8,11,13,0,134,282,16,0
6,13,26,0,57,0,0,0
-6,15,38,-5,0,0,0,0
6,6,35,-1,0,402,0,0
8,4,51,-3,0,435,0,0
-8,2,45,-2,0,486,0,0
3,2,44,-3,0,537,0,0
0,-3,56,-3,0,559,0,0
-9,-4,43,-3,0,500,0,0
8,-4,46,-4,0,428,0,0
3,-4,43,0,0,374,0,37
-4,-4,32,-5,0,316,0,103
7,-2,35,-1,0,232,0,152
-6,3,20,-6,0,91,0,231
5,2,11,-1,0,0,0,309
8,10,19,2,0,0,0,356
-7,4,11,-4,0,0,0,373
3,9,16,2,0,0,53,381
1,8,17,-7,0,0,106,375
-2,0,19,0,0,0,161,372
0,9,17,-6,0,0,247,331
10,0,22,-4,67,0,324,252
-5,-3,16,-4,116,0,365,176
9,0,16,-5,161,0,376,0
-4,-4,10,0,224,0,0,97
-6,-9,0,-2,298,0,0,29
10,-3,8,-9,350,0,374,0
-6,-7,11,0,368,0,367,0
11,-5,7,-9,377,0,305,0
-6,3,12,-7,373,0,229,0
-3,-5,3,2,365,0,150,0
7,5,17,-8,343,16,75,0
-4,10,0,-5,269,126,3,0
10,0,8,-3,201,0,0,0
-5,0,13,-9,134,238,0,0
10,11,5,1,52,305,0,0
-7,-3,7,-10,0,386,0,0
2,-3,-14,-2,0,490,0,0
6,2,-24,0,0,510,0,0
-6,2,-20,-8,0,526,0,0
10,3,-42,-4,0,569,0,0
-2,-14,-35,-5,0,545,0,0
-3,2,-50,-12,0,471,0,14
9,-17,-39,1,0,399,0,90
0,5,-40,-9,0,340,0,127
3,0,-42,0,0,285,0,184
8,-8,-31,-8,0,175,0,266
-7,10,-38,-3,0,24,0,333
1,-2,-37,-3,0,0,53,369
4,14,-36,-9,0,0,121,376
-4,6,-32,2,0,0,158,376
6,8,-31,-9,0,0,232,367
-5,15,-35,0,0,0,308,365
-7,-2,-31,-6,0,0,353,312
8,5,-34,-2,0,0,365,238
8,2,-21,-1,65,0,372,164
-4,-7,-30,-9,113,0,362,89
5,-1,-9,1,169,0,3,28
0,-5,61,-6,231,0,0,0
1,-9,-18,3,307,0,306,0
1,0,6,-5,351,0,244,0
-8,-1,-5,-2,368,0,173,0
7,-2,0,-5,378,0,110,0
-5,4,17,-2,373,0,38,0
3,0,16,-2,367,0,0,0
-2,3,31,-7,344,55,0,0
-2,11,33,0,271,0,0,0
8,18,44,-3,202,0,0,0
-8,8,48,-2,129,262,0,0
6,11,41,-2,53,339,0,0
-9,5,56,-2,0,397,0,0
-7,9,45,-2,0,422,0,0
9,2,41,-3,0,471,0,0
-8,-1,50,-2,0,535,0,0
4,1,39,-3,0,560,0,0
-2,-5,35,-2,0,521,0,27
-10,-1,28,-4,0,447,0,89
10,-3,13,-4,0,379,0,136
-7,0,27,1,0,333,0,200
-4,-4,10,-4,0,281,0,288
6,4,14,1,0,136,27,340
-7,4,17,-5,0,5,88,372
5,3,16,-1,0,0,137,380
-4,10,16,-5,0,0,210,376
-7,7,17,-3,0,0,297,374
8,9,18,-3,0,0,350,354
-8,6,15,-6,0,0,373,271
0,-1,16,0,0,0,382,209
-1,5,6,-6,38,0,376,123
5,-5,14,0,98,0,373,54
-4,-4,0,-8,222,0,0,0
-4,-1,0,0,243,0,0,0
-4,-4,4,-3,265,0,345,0
8,-8,9,2,330,0,264,0
1,-2,8,-8,358,0,196,0
-5,-11,5,2,373,0,113,0
9,5,11,-4,376,0,38,0
-6,2,1,-7,368,0,0,0
10,-5,13,-1,363,19,0,0
-5,13,9,-7,326,297,0,0
-3,0,2,-1,247,319,0,0
8,0,5,-7,187,346,0,0
-4,0,-19,-10,115,0,0,0
11,-6,-19,3,38,382,0,0
-7,8,-24,-4,0,413,0,0
3,-11,-46,-7,0,477,0,0
4,-5,-38,-2,0,537,0,0
-6,-2,-46,-10,0,567,0,1
11,-15,-46,0,0,519,0,65
-3,-1,-39,-7,0,441,0,118
-3,-17,-38,-11,0,374,0,164
8,-5,-32,1,0,314,0,250
-1,-2,-46,-10,0,244,9,319
3,-4,-31,0,0,88,86,361
9,11,-36,-8,0,0,135,375
-8,2,-28,0,0,0,189,381
8,15,-34,1,0,0,272,374
3,4,-32,-11,0,0,336,369
-2,9,-31,2,0,0,363,349
8,15,-31,-9,0,0,368,267
-5,-1,0,0,0,0,0,208
0,3,-22,-8,0,0,365,0
-7,2,-27,9,22,0,362,0
7,-7,-10,-8,88,0,341,54
-7,-2,-14,0,126,0,264,0
4,-5,5,-8,189,0,206,0
0,-9,16,-2,257,0,43,0
1,3,14,-3,330,0,21,0
0,-2,14,-3,356,0,0,0
-2,-2,24,0,370,0,0,0
7,7,36,-5,376,0,0,0
-7,0,33,-5,368,28,0,0
4,11,48,0,365,132,0,0
-3,8,44,-4,327,244,0,0
0,8,42,0,254,307,0,0
8,0,54,-3,188,0,0,0
-9,13,50,-2,114,387,0,0
7,4,44,-2,38,411,0,0
-8,6,45,-3,0,456,0,0
7,0,35,-3,0,513,0,0
8,0,35,-3,0,556,0,0
-8,0,22,-1,0,546,0,68
4,-4,16,-4,0,477,0,120
-3,-2,22,0,0,406,0,171
0,-6,16,-5,0,352,0,259
9,-2,12,0,0,298,30,326
-8,-2,17,-1,0,188,94,364
-4,4,16,-3,0,50,147,376
5,1,16,2,0,0,220,379
-7,13,16,-7,0,0,298,373
6,8,19,1,0,0,350,366
9,8,18,-7,0,0,374,304
-8,10,15,-1,0,0,0,226
12,2,55,-6,63,0,0,157
9,4,8,-5,0,0,374,76
30,3,13,-4,0,0,368,3
9,-6,5,0,96,0,326,0
-6,-6,12,8,109,0,241,0
-3,-1,4,1,149,0,176,0
10,-9,8,-3,211,0,98,0
-3,-6,13,-6,289,0,29,0
0,-6,1,0,345,0,0,0
-6,-10,18,-8,364,0,0,0
0,4,6,-3,374,0,0,0
1,0,1,1,374,0,0,0
-6,-2,0,-9,368,78,0,0
10,9,-14,2,355,0,0,0
-5,-45,-22,-4,296,0,0,0
9,3,-28,-7,220,276,0,0
-3,11,-44,0,160,339,0,0
5,1,-42,-8,76,401,0,0
11,8,-50,-3,3,428,0,0
-6,-4,-39,1,0,494,0,0
12,-4,-40,-10,0,553,0,14
3,-5,-33,1,0,565,0,84
1,-11,-37,-4,0,499,0,127
11,-2,-37,-6,0,421,45,183
-3,-11,-35,-3,0,352,114,268
8,0,-34,-8,0,304,151,334
8,-6,-31,0,0,213,222,364
-4,0,-37,-7,0,66,303,374
4,8,-28,-4,0,0,352,376
-1,-5,-33,-4,0,0,367,368
2,16,-27,-6,0,0,0,363
8,2,0,-2,0,0,0,306
-7,0,-24,-7,0,0,364,233
0,13,-8,1,0,0,268,173
4,-2,7,-10,0,0,245,86
0,4,7,0,0,0,230,22
7,-1,1,0,7,0,197,0
8,-10,-1,4,72,0,129,0
-4,1,8,-3,113,0,64,0
-5,0,11,0,170,0,0,0
7,-12,17,-6,237,0,0,0
-8,-2,38,-5,309,0,0,0
9,-4,34,0,354,0,0,0
-6,1,44,-7,367,0,0,0
7,9,48,0,378,0,0,0
-8,-1,42,-4,373,52,0,0
-7,6,53,-2,367,152,0,0
7,11,54,0,340,257,0,0
-10,7,40,-4,262,0,0,0
7,0,48,-3,190,0,0,0
-10,14,39,-1,114,385,0,0
8,3,34,-3,37,413,0,0
-8,4,34,-4,0,459,0,0
-6,4,17,-3,0,508,0,26
6,-4,24,0,0,556,0,92
-7,-1,11,-2,0,541,0,142
6,-4,13,0,0,474,37,200
10,-3,18,-4,0,397,100,281
-8,-6,17,-2,0,344,158,341
8,2,17,-3,0,293,237,367
1,2,16,-5,0,188,319,378
-2,6,18,0,0,43,358,376
10,8,15,-6,0,0,375,372
-7,9,15,2,0,0,0,362
7,11,9,-4,0,0,0,307
7,6,8,-4,0,0,374,226
-6,8,15,-4,0,0,367,154
9,10,5,-6,0,0,321,73
0,-2,11,0,0,0,238,1
0,3,9,0,0,0,173,0
1,-2,5,0,44,0,89,0
10,-7,10,-6,103,0,18,0
-5,-1,3,-1,148,0,0,0
11,-12,12,-8,211,0,0,0
-5,-13,8,-7,289,0,0,0
7,3,2,2,348,0,0,0
-1,-6,5,-7,366,0,0,0
-5,1,-8,-5,377,0,0,0
10,1,-24,-3,374,0,0,0
-7,-6,-25,-7,368,79,0,0
11,0,-33,0,353,0,0,0
-6,17,-41,-8,291,190,0,0
10,0,-45,-8,210,280,0,0
-5,12,-46,0,151,346,0,0
6,-3,-40,-6,64,405,0,0
11,9,-39,-6,0,435,0,0
-5,7,-29,-3,0,495,0,0
12,-10,-41,-10,0,555,18,29
2,1,-31,0,0,570,99,96
2,-13,-40,-9,0,498,147,136
12,-2,-29,0,0,429,205,192
-5,-3,-34,0,0,349,286,277
-1,-11,-33,-10,0,309,341,340
9,5,-31,1,0,216,364,368
-5,-7,-33,-9,0,62,0,376
5,16,369,3,0,0,0,377
-2,-3,-21,-9,0,0,363,370
-7,8,-28,-9,0,0,358,364
8,10,-10,0,0,0,330,316
1,2,-15,-9,0,0,247,236
-2,15,5,1,0,0,193,182
9,-5,-4,-9,0,0,116,97
0,2,17,-5,0,0,58,28
-8,3,16,0,6,0,0,0
9,-9,22,-2,73,0,0,0
7,-4,35,-6,116,0,0,0
-7,-1,35,-1,175,0,0,0
9,-11,46,-6,243,0,0,0
-7,2,47,0,313,0,0,0
8,5,42,0,355,0,0,0
-6,-5,57,-7,367,0,0,0
7,5,41,-3,376,0,0,0
3,5,41,-2,368,49,0,0
-6,8,47,-4,365,156,0,0
6,13,31,-1,328,258,0,0
-10,7,34,-4,256,0,0,0
7,25,25,0,184,0,0,0
-10,11,8,-2,109,391,0,0
9,3,23,-5,31,421,0,0
2,4,10,-2,0,469,9,0
-5,3,14,-4,0,522,78,25
7,-5,18,-1,0,561,123,93
-7,-2,16,-4,0,520,184,146
7,-6,20,-1,0,447,266,210
8,-3,18,-2,0,369,337,290
-8,-4,19,-2,0,329,364,346
9,0,13,-2,0,248,379,368
1,3,0,-5,0,101,0,378
-2,8,13,1,0,0,378,376
9,7,9,-5,0,0,372,369
-8,9,11,1,0,0,358,355
-6,10,6,-7,0,0,291,279
7,7,10,-1,0,0,214,206
-6,8,6,-6,0,0,141,127
5,8,7,-3,0,0,64,49
-2,-3,7,-5,0,0,1,0
8,2,2,0,0,0,0,0
-8,-3,16,-8,51,0,0,0
11,-6,7,2,106,0,0,0
-6,1,2,-3,156,0,0,0
11,-3,1,-6,224,0,0,0
-5,-10,-13,-2,298,0,0,0
9,2,-23,-7,353,0,0,0
-2,-10,-27,-3,365,0,0,0
-4,4,-45,-6,376,0,0,0
9,2,-42,-8,370,28,0,0
-7,-6,-51,1,367,0,0,0
11,2,-41,-6,350,0,0,0
-6,15,-40,-6,296,242,0,0
0,-1,-33,-2,220,326,0,0
4,13,-35,-7,160,386,0,0
-3,-6,-38,-3,70,426,51,0
9,9,-27,-8,3,471,116,0
-3,-6,-39,-9,0,538,162,50
7,-12,-24,1,0,566,232,109
0,1,-38,-9,0,523,310,150
-7,-12,-28,-5,0,448,354,219
5,-3,-32,-5,0,370,368,298
4,-12,-28,-7,0,314,0,352
-6,3,7,0,0,245,0,370
8,-2,-24,-9,0,100,363,377
-4,7,-24,0,0,0,361,374
-4,13,-11,-6,0,0,313,367
8,1,-11,-4,0,0,230,353
-2,15,2,-4,0,0,175,281
3,10,-3,-6,0,0,97,211
8,3,12,0,0,0,39,0
-8,2,15,1,0,0,0,138
0,-5,26,-7,0,0,0,58
4,2,36,0,0,0,0,0
0,3,32,-4,0,0,0,0
-4,-8,50,-2,36,0,0,0
9,-7,51,0,97,0,0,0
-7,-2,41,-7,129,0,0,0
6,-10,51,-3,198,0,0,0
9,3,47,-1,269,0,0,0
-8,4,45,-5,333,0,0,0
8,-2,51,-1,358,0,0,0
-7,11,32,-5,373,36,0,0
8,3,35,0,376,0,0,0
-9,54,18,-1,368,0,0,0
-6,11,20,-4,362,243,0,0
6,12,24,-1,316,327,0,0
-9,5,11,-4,247,385,41,0
8,8,19,-2,177,415,101,0
-11,4,14,-4,100,451,162,0
10,2,19,-4,16,502,238,51
1,2,15,0,0,553,321,105
-4,-4,19,-3,0,550,358,161
6,-4,15,0,0,384,377,225
-8,-1,11,-1,0,365,0,302
7,-1,0,-2,0,334,384,352
8,-5,13,-2,0,303,374,373
-8,2,8,-5,0,180,372,378
4,4,10,0,0,37,321,373
2,9,8,-6,0,0,241,368
-3,6,10,1,0,0,171,349
9,9,5,-5,0,0,85,280
-8,9,9,-3,0,0,21,205
-5,5,3,-3,0,0,0,130
8,10,9,-6,0,0,0,50
-5,5,11,-1,0,0,0,0
3,-4,6,8,0,0,0,0
-1,1,0,-8,0,0,0,0
0,-6,-6,0,0,0,0,0
-8,-10,-24,-7,57,0,0,0
11,-3,-24,-8,110,0,0,0
-7,-13,-30,0,159,0,0,0
10,-8,-43,-6,231,0,0,0
-5,0,-45,-6,303,0,0,0
-1,-7,-48,-2,355,0,0,0
9,4,-39,-9,368,0,0,0
-4,0,-40,0,376,0,0,0
9,87,-32,-1,369,0,0,0
-6,-4,-38,-8,367,200,39,0
10,12,-31,-2,344,282,111,0
-6,0,-35,-5,281,356,158,0
0,13,-30,-7,205,401,218,0
4,-8,-33,0,146,449,294,0
-2,5,-33,-10,54,506,348,44
8,-8,-28,1,0,562,366,103
-3,-6,-34,-8,0,558,0,151
7,0,9,-8,0,487,0,217
0,-15,-21,0,0,415,363,297
-5,0,-29,-8,0,344,357,353
6,-10,-10,0,0,294,318,373
3,5,-15,-11,0,176,234,378
-6,-1,3,2,0,32,181,373
9,9,-2,-9,0,0,102,367
-2,14,17,-7,0,0,43,351
-3,2,18,-1,0,0,0,279
7,13,18,-8,0,0,0,208
-4,8,32,0,0,0,0,145
3,5,35,-9,0,0,0,60
7,1,44,0,0,0,0,1
-7,-2,48,-2,0,0,0,0
1,-3,40,-4,0,0,0,0
2,0,54,0,0,0,0,0
-23,-5,41,0,0,0,0,0
-9,-6,40,-5,52,0,0,0
10,-2,48,-6,109,0,0,0
-6,-8,31,-1,154,0,0,0
7,5,34,-7,228,0,0,0
-3,3,27,-1,298,0,0,0
4,0,11,-2,355,0,0,0
0,8,24,-3,366,43,0,0
-10,0,11,-1,369,0,33,0
-10,5,15,-5,367,148,97,0
-4,10,15,0,367,249,153,0
7,12,16,0,339,334,226,0
-8,5,17,-3,274,390,304,0
4,9,15,-3,197,413,354,0
-5,-7,21,-3,130,561,374,49
-11,-7,13,0,48,553,0,105
10,-7,-56,-3,0,545,0,163
-10,4,15,-1,0,520,373,236
10,4,7,-5,0,466,369,309
-9,-8,13,-2,0,391,327,356
-6,-3,7,0,0,329,241,372
8,-1,13,-5,0,292,172,380
-5,7,4,1,0,158,97,374
5,8,11,-7,0,28,27,369
9,0,4,2,0,0,0,343
-10,5,6,-6,0,0,0,258
10,7,14,0,0,0,0,193
1,9,0,-7,0,0,0,116
-4,9,-12,-7,0,0,0,48
9,3,-20,2,0,0,0,0
-7,9,-24,-40,0,0,0,0
6,-5,-22,-8,0,0,0,0
8,2,-37,-4,0,0,0,0
-35,0,-40,-5,0,0,0,0
-8,-8,-45,-5,49,0,0,0
4,-5,-43,1,106,0,0,0
2,-7,-38,-7,149,0,0,0
0,-12,-39,-2,210,0,0,0
5,4,-29,0,286,0,0,0
-2,-6,-41,-8,345,0,49,0
8,-1,-28,1,364,0,115,0
-3,9,-39,-6,377,87,166,0
6,0,-25,-5,373,193,234,0
0,12,-36,0,366,27,310,0
3,9,-30,-8,355,0,354,0
2,6,-32,0,307,355,368,0
-7,3,0,-1,242,398,0,2
10,1,31,-8,170,438,369,69
-3,0,-21,-3,105,489,363,122
8,2,-25,-7,24,545,357,169
7,-11,-10,-3,0,561,306,246
-2,-4,-11,-5,0,508,221,318
10,-8,4,-6,0,430,169,361
0,-9,-1,-2,0,365,89,376
6,0,8,-8,0,301,33,377
10,-12,17,0,0,221,0,370
-6,7,15,-8,0,69,0,364
9,-3,37,-3,0,0,0,331
5,13,38,-6,0,0,0,252
-3,3,38,-5,0,0,0,187
6,2,52,-2,0,0,0,109
-3,15,45,-7,0,0,0,3
-5,-3,50,3,0,0,0,0
8,5,49,-1,0,0,0,0
-2,1,39,-6,0,0,0,0
1,-3,49,0,0,0,0,0
1,-2,43,0,0,0,0,0
0,0,31,-4,0,0,0,0
-9,-10,32,-1,48,0,0,0
11,-5,19,-1,108,0,0,0
-8,-2,27,-3,150,0,0,0
-8,-9,21,1,324,0,0,0
6,6,13,-4,336,0,69,0
6,5,18,-4,349,0,116,0
7,0,13,-4,363,26,187,0
-7,12,19,-4,376,130,270,0
8,5,16,-1,374,241,344,0
-9,15,21,-4,367,0,367,0
-3,28,15,-2,353,0,0,0
4,2,0,-4,289,384,0,31
-7,6,14,-2,220,406,382,99
7,5,8,-5,152,451,374,140
-10,-3,13,-4,72,513,358,212
2,3,6,1,3,556,289,289
-1,-7,7,-4,0,538,208,351
-1,-3,11,0,0,462,135,369
9,-2,3,-4,0,392,0,378
-8,-5,10,0,0,339,0,375
-3,-1,17,-5,0,293,0,369
7,2,17,0,0,165,0,349
-8,6,11,-5,0,30,0,286
4,1,6,-7,0,0,0,201
-1,10,2,2,0,0,0,134
-9,8,-17,-8,0,0,0,52
9,10,-25,2,0,0,0,0
0,7,-31,-60,0,0,0,0
-4,0,-43,-8,0,0,0,0
6,6,-39,-7,0,0,0,0
-7,-2,-47,-1,0,0,0,0
7,-4,-40,-6,0,0,0,0
0,0,-36,-2,0,0,0,0
8,-6,-40,-6,0,0,0,0
-7,-8,-30,-8,73,0,0,0
11,-4,-43,0,116,0,69,0
-7,-6,-29,-7,170,0,120,0
1,-2,-35,-6,242,0,170,0
4,-1,-31,-3,317,0,245,0
-1,-4,-33,-8,361,0,318,0
8,8,-35,-2,372,80,357,0
-3,-2,-29,-5,378,194,372,0
9,13,-35,-8,368,0,368,0
-6,284,-26,0,367,0,363,0
4,4,0,-6,336,355,0,48
1,7,0,-6,274,401,0,106
3,13,-31,-4,200,441,354,157
2,-7,-8,-7,144,502,295,225
-4,3,-16,-3,68,553,213,303
10,-15,4,-8,0,555,160,356
-3,-1,-4,0,0,495,78,370
-2,-14,16,-9,0,411,24,378
8,-5,20,-5,0,350,0,370
-4,7,17,-5,0,292,0,366
7,-12,31,-6,0,199,0,338
1,10,36,-2,0,40,0,266
-6,-4,41,-6,0,0,0,195
10,15,50,0,0,0,0,135
3,11,41,-5,0,0,0,56
-3,1,55,0,0,0,0,0
8,15,41,1,0,0,0,0
-5,2,37,-3,0,0,0,0
6,5,50,-5,0,0,0,0
8,4,30,-1,0,0,0,0
-8,-6,33,-7,0,0,0,0
2,-7,29,-4,0,0,0,0
5,1,25,-2,0,0,0,0
1,-8,25,-6,4,0,0,0
-10,-7,12,0,77,0,58,0
11,-2,13,-5,123,0,110,0
-9,-9,14,0,178,0,174,0
